,0
40725-580,-38.47608
09601-000,-46.55834
08673-020,-46.31938
04038-033,-46.64393
05650-002,-46.70597
13416-140,-47.63692
01402-001,-46.65111
05110-000,-46.7515
54340-740,-34.93226
55014-000,-35.97556
54759-475,-34.97739
51111-010,-34.89971
02350-001,-46.61692
06013-000,-46.77862
09690-000,-46.5806
24350-680,-43.05866
24466-315,-43.03643
29102-034,-40.29861
38400-108,-48.27582
36010-060,-43.35098
01431-000,-46.67337
04007-005,-46.65074
71820-510,-48.01517
74330-050,-49.31178
01012-001,-46.6348
69025-360,-60.02914
37701-034,-46.56545
01305-000,-46.65673
13141-170,-47.17098
13561-003,-47.8924
11020-001,-46.31365
05050-000,-46.703
72915-015,-48.3236
01009-000,-46.63621
04717-002,-46.70854
01002-000,-46.63498
21351-050,-43.33974
05107-001,-46.75763
95702-002,-51.51232
95020-450,-51.16601
99070-000,-52.39671
59600-090,-37.34203
36010-071,-43.34792
23894-358,-43.6998
20060-070,-43.18266
20030-003,-43.17488
86061-450,-51.18767
89251-700,-49.08279
88102-650,-48.62168
66085-023,-48.47093
11726-000,-46.4062
29090-160,-40.27423
07034-911,-46.52979
04645-100,-46.68024
24020-002,-43.12407
12444-170,-45.36855
04551-060,-46.68956
01234-000,-46.66232
13088-650,-47.04384
68902-865,-51.07236
68925-204,-51.17072
22743-051,-43.34865
22290-031,-43.18191
01531-001,-46.63263
03220-200,-46.53735
22710-112,-43.37346
95020-472,-51.17648
99700-084,-52.27081
39400-546,-43.87099
04636-001,-46.68305
04045-002,-46.63779
53580-020,-34.89833
87015-300,-51.93449
04255-000,-46.59637
06132-006,-46.80123
19013-050,-51.39188
03403-003,-46.53727
89232-301,-48.83143
22440-032,-43.22637
75250-062,-49.10315
40286-000,-38.50316
44001-525,-38.95891
29168-078,-40.2714
93410-035,-51.12963
96830-216,-52.42364
79021-430,-54.5817
20771-004,-43.27995
27321-200,-44.18828
01326-010,-46.6454
38400-766,-48.26169
87020-900,-51.93986
41810-000,-38.45475
20560-904,-43.2505
03634-000,-46.54779
68040-075,-54.72152
04345-000,-46.64612
68625-006,-47.35691
04604-005,-46.69245
13216-000,-46.87581
45653-020,-39.0352
69060-000,-59.99668
42802-906,-38.31523
08710-430,-46.22162
04043-400,-46.6423
11430-003,-48.34657
04846-010,-46.6937
03026-000,-46.61198
06823-475,-46.80357
69065-000,-60.00611
53040-000,-34.83677
35500-011,-44.89055
20050-009,-43.17617
20031-050,-43.17589
67113-000,-48.42054
07252-000,-46.40796
01525-001,-46.63472
35040-570,-41.98395
69550-901,-64.70792
02127-002,-46.58822
26285-060,-43.4569
28030-490,-41.33344
92310-564,-51.18274
59015-900,-35.23087
04543-010,-46.67874
06033-255,-46.78306
17202-000,-48.56445
18060-501,-47.46765
05640-003,-46.746
75064-780,-48.96749
66095-110,-48.45535
67133-000,-48.40271
05092-000,-46.7175
66063-425,-48.46884
13309-050,-47.29105
15091-380,-49.40294
05564-100,-46.76723
12070-000,-45.54191
05416-011,-46.69011
05001-000,-46.67471
07174-000,-46.43265
04905-023,-46.77451
61650-000,-38.6202
89239-130,-48.90872
03694-000,-46.479
05582-001,-46.71897
83206-350,-48.51827
96030-001,-52.36661
07220-000,-46.47152
13472-130,-47.31386
89219-200,-48.87219
09940-150,-46.60665
84040-290,-50.15668
05438-300,-46.69101
22231-020,-43.18144
29150-270,-40.37232
71503-501,-47.89137
31310-430,-43.98244
05843-160,-46.73482
04627-005,-46.6928
69918-172,-67.82628
03345-001,-46.57716
05424-010,-46.69875
06530-001,-46.89204
82220-000,-49.26159
23080-300,-43.56433
54580-430,-34.97856
83020-000,-49.19825
81910-080,-49.26226
78460-017,-55.92093
81530-000,-49.23194
64078-625,-42.75279
27937-600,-41.79618
09820-000,-46.55368
81240-270,-49.34841
36090-330,-43.43429
26553-060,-43.43169
41701-005,-38.43461
82840-170,-49.20413
60822-130,-38.49736
75903-270,-50.91595
13416-240,-47.63302
76829-612,-63.84022
76820-408,-63.8766
79990-970,-55.2088
73751-012,-49.31735
90820-001,-51.23739
91130-001,-51.10241
93020-690,-51.15341
93806-346,-50.9963
94198-000,-51.06493
94950-001,-51.07989
91130-721,-51.13743
92020-478,-51.1695
79100-410,-54.64343
94480-500,-51.10764
77016-002,-48.33279
77020-014,-48.32752
91540-000,-51.1309
94810-002,-57.09365
77818-530,-48.22047
60761-191,-38.5418
17507-000,-49.9587
16600-019,-49.45586
91560-000,-51.11613
91755-010,-51.1949
90650-002,-51.18074
52050-020,-34.90262
93020-664,-51.148
29900-490,-40.07034
55295-530,-36.48097
83704-580,-49.40236
83601-320,-49.52647
12307-000,-45.95943
08599-000,-46.32465
18078-005,-47.48164
12910-340,-46.53867
16200-008,-50.34304
13181-440,-47.18979
16050-387,-50.43979
15043-290,-49.39667
12947-000,-46.55478
83321-000,-49.17754
83410-590,-49.16331
86050-901,-51.21369
50070-465,-34.89579
88106-500,-48.64236
88340-347,-48.64879
88063-000,-48.48924
87025-000,-51.92843
62880-060,-38.49663
55612-901,-35.30916
37553-442,-45.93026
38700-180,-46.51387
45051-075,-40.85386
56306-610,-40.51833
27520-301,-44.46357
30620-330,-44.00895
89056-000,-49.06806
80010-080,-49.26812
06700-158,-46.92726
90010-191,-51.23291
49037-445,-37.06204
62010-820,-40.35425
68555-233,-49.94639
04865-005,-46.73693
11075-002,-46.34095
02989-095,-46.72009
63020-000,-39.31417
69306-665,-60.66497
68508-010,-49.09948
89809-760,-52.68026
57037-532,-35.71485
24730-060,-42.98281
26210-050,-43.44954
12232-000,-45.88709
61939-210,-38.58468
13486-171,-47.38913
76908-410,-61.92775
30380-255,-43.9512
20230-261,-43.19372
88310-003,-48.70156
33805-020,-44.08568
41339-060,-38.40867
41510-000,-38.35002
74967-145,-49.28402
70670-513,-47.88956
83040-210,-49.20236
86800-090,-51.45794
75125-390,-48.95606
86020-360,-51.16026
74373-130,-49.32113
80010-110,-49.27137
74593-210,-49.29734
74835-380,-49.2831
65901-020,-47.47345
38026-250,-43.9476
89500-296,-51.00393
79002-140,-54.60758
79002-952,-54.6027
29101-260,-40.28881
39800-015,-41.50836
33110-580,-43.93677
30431-262,-43.96788
96085-000,-52.31015
95097-272,-51.20471
93230-210,-51.13718
95700-324,-51.52233
95900-702,-51.97352
88113-260,-48.62339
57035-558,-35.70512
57040-220,-35.74536
36037-000,-43.37745
35170-097,-42.62938
69900-064,-67.80964
80520-250,-49.28224
99025-054,-52.43039
95012-340,-51.21681
96202-336,-52.11339
95055-097,-51.15926
74705-280,-49.21673
74860-220,-49.21882
74463-330,-49.28501
57038-000,-35.70075
57085-160,-35.73204
75704-020,-47.93559
85055-010,-51.47465
85905-380,-53.74419
11510-100,-46.42146
36204-168,-43.75918
36502-002,-42.92458
87080-000,-51.95573
01027-000,-46.63024
03001-000,-46.61912
40391-204,-38.48542
89237-001,-48.8925
29055-620,-40.29267
49060-000,-37.05424
11055-001,-46.32651
41820-020,-38.45732
45605-412,-39.27444
45820-011,-39.58351
47800-193,-44.99461
32113-000,-44.02091
44056-232,-38.95168
44020-012,-38.96371
44077-005,-38.93647
48030-030,-38.41303
85805-003,-52.46382
64052-335,-42.77339
08375-000,-46.47184
32675-864,-44.12741
45990-289,-39.75239
64002-600,-42.81211
64049-300,-42.7906
89229-101,-48.81684
89801-040,-52.61152
64601-385,-41.47003
49075-170,-37.07205
45200-350,-40.08057
45026-090,-40.84443
87301-000,-52.37305
87010-000,-51.93781
87209-052,-52.61357
11085-203,-46.36289
18320-970,-48.84648
13574-033,-47.89653
11702-480,-46.42858
11340-000,-46.39869
07151-370,-46.45873
79602-020,-51.70235
77405-070,-49.05686
84062-000,-50.20027
87502-250,-53.29682
41600-100,-38.34489
72135-230,-48.05659
88501-101,-50.33201
80040-310,-49.25456
80610-010,-49.28015
99713-110,-52.28964
90640-001,-51.20859
98780-001,-54.48534
89287-655,-49.39799
89700-158,-52.01885
40310-010,-38.47939
68458-010,-49.66751
69316-002,-60.71526
69317-182,-60.75164
13025-005,-47.05579
38406-173,-48.21266
95074-001,-51.15685
85869-580,-54.56594
80530-906,-49.26917
13036-120,-47.08653
03453-100,-46.51448
03949-011,-46.48214
04660-006,-46.67972
03374-001,-46.49417
27913-350,-41.77128
09951-550,-46.58361
03239-000,-46.54786
02304-002,-46.60338
09850-310,-46.57428
06775-003,-46.79604
22621-200,-43.30504
02185-000,-46.56766
03809-150,-46.47855
01302-001,-46.65783
02734-000,-46.69799
13092-123,-47.04708
20260-141,-43.21639
22753-033,-43.33872
20211-110,-43.2033
03711-012,-46.53338
12322-570,-45.97734
01045-001,-46.64265
05835-004,-46.74499
13023-075,-47.06172
02420-000,-46.63706
08780-070,-46.18598
01125-001,-46.63996
07191-000,-46.50833
14090-270,-47.78856
13070-150,-47.09688
13035-680,-47.06348
05323-002,-46.75415
13184-900,-47.21898
13054-105,-47.12825
09726-262,-46.55861
09230-700,-46.51542
08022-000,-46.44249
41320-100,-38.44262
26325-282,-43.55706
13420-610,-47.62375
02209-001,-46.59424
44051-335,-38.94764
41750-230,-38.43828
19015-240,-51.39286
09550-050,-46.54952
25071-181,-43.30259
28635-000,-42.52045
28080-460,-41.32342
85819-351,-53.45486
04703-001,-46.69927
05204-140,-46.75553
02035-022,-46.6244
11370-000,-46.3753
06412-180,-46.87854
05724-002,-46.73667
04762-000,-46.71536
08140-000,-46.39374
18095-000,-47.45067
05379-000,-46.7542
04795-000,-46.74126
11025-200,-46.31192
04685-002,-46.69616
24440-400,-43.05377
20070-022,-43.17887
26525-001,-43.41563
25730-735,-43.13423
20770-000,-43.27725
25565-172,-43.36402
08210-590,-46.44596
13847-005,-46.94295
93336-002,-51.13566
03527-904,-46.64452
85856-000,-54.56762
30190-060,-43.94452
04014-010,-46.64643
03153-001,-46.58712
45000-720,-40.84355
24426-470,-43.08803
25010-145,-43.31613
72316-532,-48.07477
17017-383,-49.04994
29215-005,-40.49556
22790-703,-43.48834
74015-170,-49.25718
18760-021,-49.16515
17021-005,-49.07179
17032-000,-49.03065
13026-510,-47.05687
18200-046,-48.04471
16401-300,-49.74274
31520-000,-43.96918
72880-606,-47.91879
72900-362,-48.25712
13411-077,-47.68468
13185-230,-47.17487
13188-000,-47.23035
12030-212,-45.57948
12209-650,-45.88644
07790-500,-46.83508
14820-023,-48.10339
14401-240,-47.37999
14024-260,-47.8159
01311-940,-46.65993
96207-424,-52.16753
60710-001,-38.5654
61760-046,-38.4481
76820-148,-63.87734
72600-123,-48.05712
28035-301,-41.32857
83075-050,-49.0885
41245-805,-38.44287
75682-000,-48.61965
06653-010,-46.9365
13348-503,-47.22516
11060-400,-46.33533
14780-425,-48.58088
09750-730,-46.5505
13334-085,-47.20041
61814-332,-38.59751
27213-150,-44.09287
24855-296,-42.93052
75901-250,-50.92675
77809-235,-48.22809
34007-672,-43.97882
36884-084,-42.37705
31555-000,-43.97368
37135-242,-45.96874
38411-001,-48.28004
83326-000,-49.1826
68501-680,-49.12857
22745-004,-43.33186
28896-013,-41.92515
60355-000,-38.56821
21862-005,-43.46506
60871-170,-38.50577
96010-280,-52.33675
97030-350,-53.87424
93348-460,-51.14503
92200-004,-51.17683
95020-372,-51.18427
97050-545,-53.79349
90010-220,-51.22583
64215-790,-41.74124
21235-112,-43.32695
71560-100,-47.92664
72450-070,-48.05114
72120-270,-48.05967
71972-540,-48.02995
70070-030,-47.87982
21235-602,-43.31905
74905-770,-49.25726
70363-540,-47.9125
72302-567,-48.06388
13087-901,-47.06386
14096-570,-47.77003
13468-590,-47.36058
07744-025,-46.71139
13310-160,-47.31185
73813-010,-47.32425
72876-030,-47.98203
75530-275,-49.22695
91910-001,-51.24974
70040-010,-47.8788
20765-971,-43.27044
74215-005,-49.27007
74093-250,-49.29175
07080-000,-46.54681
04830-000,-46.69819
04836-130,-46.70919
02318-000,-46.58859
05858-003,-46.76022
37557-000,-45.93052
21931-383,-43.19386
60430-232,-38.55749
60176-065,-38.48011
21360-201,-43.33444
04428-000,-46.65822
07144-000,-46.50599
01552-001,-46.61094
15046-619,-49.38471
02633-000,-46.65145
11347-000,-46.47277
69090-741,-60.00108
07112-000,-46.51606
69097-305,-59.975
11440-002,-46.245
85501-039,-52.67153
29165-130,-40.25188
74125-125,-49.2658
74535-090,-49.28383
03141-030,-46.57269
04206-000,-46.60507
04301-012,-46.63414
04186-100,-46.59341
04045-003,-46.63779
88054-210,-48.45902
08121-400,-46.4744
05047-000,-46.69846
08060-000,-46.45459
09851-000,-46.58826
04537-012,-46.67682
78307-000,-57.48601
60455-410,-38.55945
22753-034,-43.33872
25963-081,-42.97313
26165-135,-43.39423
75380-307,-49.39035
27915-011,-41.77587
44571-005,-39.26072
24020-074,-43.1172
75805-123,-51.73072
95034-240,-51.19807
96400-410,-54.10012
03015-000,-46.60471
01152-000,-46.68655
06454-000,-46.84823
05866-120,-46.62905
68745-000,-47.94082
68005-095,-54.71372
60543-452,-38.60313
60520-315,-38.5781
74810-030,-49.24216
74430-060,-49.35136
83702-040,-49.40095
09581-300,-46.57934
09320-130,-46.42946
04517-001,-46.67375
03340-000,-46.569
09721-000,-46.54411
03176-001,-46.58999
02221-001,-46.5821
08070-002,-46.47712
09080-110,-46.53499
05372-040,-46.76069
97015-002,-53.81102
24901-005,-42.81774
24210-480,-43.12414
13073-300,-47.06468
88062-000,-48.47239
53020-560,-34.85805
79117-010,-54.62224
76987-020,-60.1236
81470-400,-49.33507
21750-001,-43.40099
22775-040,-43.39072
22793-081,-43.41881
22783-115,-43.39437
55018-620,-35.95914
26280-375,-43.48534
54335-000,-34.9175
60120-000,-38.50425
40210-750,-38.50625
29127-380,-40.35306
03156-001,-46.56818
08070-000,-46.47712
03453-000,-46.51448
20010-020,-43.17576
20231-005,-43.19049
30494-170,-43.95714
68372-095,-52.22501
14025-230,-47.81101
03989-010,-46.50144
04039-001,-46.63825
05444-000,-46.69675
41741-030,-38.41344
40050-000,-38.50953
41760-000,-38.44805
41830-050,-38.45709
40020-210,-38.51054
41098-020,-38.4737
40352-000,-38.47612
57313-130,-36.6529
57061-000,-35.76738
90430-100,-51.20195
93320-650,-51.13657
57310-255,-36.65875
51150-001,-34.91567
79801-004,-54.80613
58075-020,-34.87034
40323-010,-38.49307
48609-140,-38.22188
21215-565,-43.30223
20510-061,-43.24706
20040-009,-43.1751
20220-460,-43.18683
20231-110,-42.34135
09132-032,-46.50531
04232-000,-46.57467
20220-310,-43.21033
12216-580,-45.88119
06321-001,-46.83104
03126-000,-46.58952
25946-244,-42.97996
30550-000,-43.98335
89037-501,-49.09888
88309-201,-48.68866
25255-070,-43.2814
59088-100,-35.20213
59063-410,-35.21108
59152-600,-35.20768
13400-356,-47.65067
15051-000,-49.36676
18053-505,-47.50685
13212-070,-46.96062
18603-193,-48.44886
13830-094,-46.92139
13403-030,-47.66671
13800-187,-46.95874
01405-200,-46.65592
13214-300,-46.90862
13015-002,-47.05769
14030-440,-47.82563
13270-210,-46.99678
13562-190,-47.90665
58036-450,-34.84373
58051-255,-34.83931
89205-098,-48.81951
65919-555,-47.45024
75143-120,-48.96651
15040-300,-49.43483
23555-012,-43.687
23045-120,-43.56182
23020-715,-43.59938
20751-002,-43.29196
07901-021,-46.75991
34710-000,-43.90639
30535-460,-43.98738
50070-555,-34.89048
27410-180,-44.25892
33900-001,-44.00754
74954-290,-49.27623
09175-500,-46.51945
18050-000,-47.48928
13025-061,-47.05397
09260-010,-46.50215
06040-014,-46.78154
02831-001,-46.69142
02995-145,-46.73547
13445-260,-47.20969
03133-200,-46.57867
21020-123,-43.27662
58015-510,-34.87889
06401-050,-46.88224
65067-205,-44.23157
72850-010,-47.95018
07011-020,-46.52903
08295-000,-46.46233
02085-100,-45.60187
04133-300,-46.61686
09609-000,-46.56846
07400-560,-46.31827
01035-100,-46.64425
22725-421,-43.36703
02720-200,-46.67542
04905-020,-46.77451
59108-355,-35.26383
01402-000,-46.65111
32604-345,-44.19155
71900-100,-48.02139
70863-540,-47.88422
22775-110,-43.39437
09830-130,-46.53176
13040-093,-47.05952
08810-020,-46.14637
08730-330,-46.20269
03526-000,-46.51312
03403-000,-46.53727
03916-000,-46.52452
08240-005,-46.4453
08275-000,-46.47701
01109-010,-46.62511
04776-003,-46.70963
05858-004,-46.79679
06813-265,-46.8018
01033-001,-46.63602
13201-835,-46.89563
88330-060,-48.63474
37026-080,-45.43843
31580-500,-43.99405
25812-464,-43.1907
27521-752,-44.44977
88371-902,-48.68695
89804-000,-52.62603
07178-001,-46.39264
03658-001,-46.50702
06711-508,-46.83553
08080-570,-46.42902
17210-181,-48.54454
03949-000,-46.48214
13505-430,-47.56281
08420-000,-46.42325
08451-056,-46.7416
01426-003,-46.66798
08780-000,-46.18057
05656-020,-46.71733
06803-270,-46.85446
75903-464,-50.91744
70306-000,-47.8843
72610-600,-48.0687
17522-363,-49.92759
09020-041,-46.5252
12940-680,-46.55382
13042-105,-47.05355
13322-000,-47.27936
18111-383,-47.42884
88813-095,-49.34818
20730-000,-43.29603
74769-790,-49.29377
11251-175,-46.12367
15810-185,-48.975
89022-002,-49.05786
18970-019,-49.70872
18010-320,-47.45419
12210-130,-45.8869
28024-600,-41.26176
27210-070,-44.07379
04090-000,-46.6614
09812-000,-46.56548
14020-380,-47.80125
07113-001,-46.52317
79010-971,-54.60507
72915-705,-48.2685
65085-581,-44.32822
65054-375,-44.19961
90660-080,-51.20378
92310-430,-51.18749
41195-000,-38.4577
87113-300,-53.70823
89226-000,-48.81983
79812-110,-54.8057
41730-101,-38.43461
40440-360,-38.50362
22220-000,-43.17761
55024-740,-35.94353
26455-280,-43.60397
26540-030,-43.40988
24220-070,-43.10815
25215-250,-43.26683
07801-000,-46.72502
13255-300,-46.84358
69053-140,-60.01932
05455-000,-46.71262
14870-780,-48.32378
09550-720,-46.55027
08530-000,-46.36632
02124-000,-46.57777
13465-009,-47.63553
05073-010,-46.70755
05670-000,-46.69553
05592-140,-46.74164
04063-006,-46.65684
08050-000,-45.90059
13170-030,-47.27056
14801-295,-48.1758
88302-000,-48.66784
06010-100,-46.77431
35700-285,-44.25053
35060-360,-41.95068
45607-291,-39.0545
29110-286,-40.3199
29175-261,-40.1842
24420-465,-43.04657
02413-000,-46.65341
04046-500,-46.63779
07240-030,-46.436
03282-001,-46.52747
22270-007,-43.19743
37505-028,-45.46207
65074-115,-44.24508
22740-361,-43.36703
04296-100,-46.60333
20231-016,-43.18668
20221-160,-43.1846
49504-066,-37.42838
81935-040,-49.25134
81070-001,-49.29967
71215-720,-47.95289
01451-001,-46.68961
88801-530,-49.37303
23545-003,-43.70201
25635-530,-43.17234
91751-000,-51.2212
21011-050,-43.27853
31744-007,-43.94587
09350-000,-46.44519
38300-082,-49.4591
08685-000,-46.30596
04635-001,-46.6702
08750-560,-46.25401
04004-041,-46.64219
02333-001,-46.62019
03322-002,-46.56304
04902-005,-46.73433
08380-330,-46.44358
14026-565,-47.82333
01333-011,-46.64612
08032-000,-46.42164
03635-000,-46.54034
05789-000,-46.77943
01131-000,-46.64412
29050-662,-40.3053
69057-002,-60.01328
66055-002,-48.48697
66123-020,-48.47392
38402-228,-48.26966
50110-900,-34.88524
79063-000,-54.60039
16010-060,-50.43702
78550-029,-55.50327
12900-290,-46.54196
58303-355,-34.9708
06286-010,-46.77202
13500-401,-47.58628
80530-908,-49.26852
13208-010,-46.89261
30110-051,-43.95041
40015-001,-38.51258
04543-000,-46.67874
80020-310,-49.26647
74230-010,-49.26712
88330-040,-48.63474
90470-340,-51.18061
20020-100,-43.17594
13024-410,-47.05301
70340-907,-47.8941
65045-060,-44.22688
12246-000,-45.90643
30380-010,-43.94855
14020-260,-47.80779
80250-205,-49.29263
70630-902,-47.92548
69909-700,-67.80873
97010-001,-53.81024
96412-640,-54.09569
85801-060,-53.45005
79100-400,-54.66679
64001-020,-42.80677
98801-660,-54.25833
79823-150,-54.76711
49065-770,-37.05629
92200-630,-51.17704
76801-218,-63.9056
84025-902,-50.13055
97542-311,-55.79324
98025-110,-53.60212
68508-265,-49.14457
36035-780,-43.35293
97500-511,-57.08807
78043-400,-56.10873
57052-050,-35.73592
68906-900,-51.08692
79302-030,-57.65716
74675-710,-49.22682
29100-901,-40.29058
50060-080,-34.88353
13643-000,-47.33577
13070-115,-47.10576
12228-615,-45.88243
12086-000,-45.52713
12510-020,-45.22249
88075-100,-48.57074
59015-140,-35.20193
69053-355,-60.02372
60411-205,-38.53287
04007-003,-46.65074
30180-060,-43.95245
82515-000,-49.24256
66050-400,-48.49174
20221-260,-43.18953
77017-136,-48.33785
69308-515,-60.69301
41830-540,-38.45707
27534-970,-44.43801
71926-000,-48.02773
71615-600,-47.8812
70052-900,-47.90164
24048-900,-43.13044
24020-094,-43.11561
21616-120,-43.39578
22290-270,-43.16548
21941-395,-43.2305
21911-016,-43.16546
04538-132,-46.68322
01010-901,-46.63439
04530-000,-46.67447
04578-000,-46.71596
37026-653,-45.44263
78049-080,-56.07289
78705-094,-54.6462
75901-551,-50.93664
16018-180,-50.44184
77015-030,-48.33977
85035-310,-51.47637
91010-003,-51.15164
84060-010,-50.20184
79004-390,-54.61874
91060-900,-51.14823
04543-011,-46.67874
22410-906,-43.20551
01310-930,-46.65951
04534-004,-46.67209
04530-001,-46.67447
70610-460,-48.05428
31260-340,-43.93699
03324-002,-46.56562
41820-770,-38.45513
74805-480,-49.23534
04583-110,-46.69679
04543-907,-46.68785
04711-130,-46.69928
04547-004,-46.68944
06460-120,-46.8239
90020-023,-51.22799
68900-100,-51.05065
04543-121,-46.67524
04344-902,-46.71215
69058-795,-60.02654
04576-010,-46.67318
29050-914,-40.29351
01310-923,-46.65804
01418-000,-46.661
13024-411,-47.05301
01415-000,-46.66013
20040-004,-43.1751
30110-927,-43.93249
90550-143,-51.18692
70316-102,-47.8903
20011-001,-43.17652
01014-900,-46.63401
04551-010,-46.68589
80420-063,-49.28226
04703-002,-46.69927
04710-090,-46.6973
09530-401,-46.57483
04534-000,-46.67209
22440-034,-43.22637
59025-600,-35.20756
04548-040,-46.68819
01418-002,-46.661
20050-002,-43.17617
87030-008,-51.92332
18047-400,-47.46262
04542-000,-46.67892
81070-000,-49.29967
05693-000,-46.71733
11010-141,-46.33193
36700-080,-42.63779
01216-012,-46.64516
68371-140,-52.2134
69301-380,-60.67154
78005-370,-56.09738
65900-120,-47.48225
68900-010,-51.05627
69057-070,-60.01336
68508-970,-49.09607
69151-020,-56.73609
76804-123,-63.89038
69908-040,-67.77383
68005-530,-54.70955
65071-810,-44.27881
65600-060,-43.36031
68625-050,-47.35324
66085-000,-48.46762
69005-140,-60.0225
76963-761,-61.44924
68456-000,-48.88506
68180-610,-55.99059
78700-050,-54.63201
77804-010,-48.23727
77001-014,-48.33981
66055-045,-48.48771
69900-448,-67.81917
77020-066,-48.32395
69065-050,-60.0048
68590-970,-49.11993
76847-970,-63.90564
68555-011,-49.93914
68633-970,-47.55701
68501-660,-49.12918
76890-970,-62.46619
77475-970,-49.83606
69928-970,-67.18655
69552-225,-64.71872
09750-902,-46.55309
13010-050,-47.05671
13092-902,-47.02816
03306-010,-46.57704
60811-340,-38.4817
14026-900,-47.81418
89201-908,-48.84962
12242-970,-45.9074
30180-915,-43.94683
71219-900,-47.92909
68743-000,-47.92473
68005-290,-54.71268
68625-020,-47.36843
68507-560,-49.08795
66050-000,-48.48911
67013-000,-48.40988
66023-130,-48.50212
66035-145,-48.48358
66015-160,-48.49992
68553-052,-50.02929
68371-278,-52.21638
68555-101,-49.94545
67033-000,-48.37548
67130-820,-48.40271
66080-180,-48.46652
66055-171,-48.48361
68501-570,-49.12569
68798-970,-48.2928
68644-970,-46.8968
68738-970,-48.17588
66910-450,-48.47064
68180-420,-56.00223
68513-744,-49.13104
68746-012,-47.89767
01317-002,-46.6467
90020-140,-51.22409
38184-200,-46.9542
02010-200,-46.62847
22250-906,-43.18122
30494-270,-43.95871
83707-000,-49.35814
88160-580,-48.6354
50060-004,-34.88623
60811-900,-38.48842
52060-615,-34.91204
60175-055,-38.48011
51110-160,-34.89095
01419-001,-46.661
01310-917,-46.65502
99060-030,-52.37497
59080-900,-35.19911
51020-350,-34.90246
49010-190,-37.05276
60025-100,-38.52831
55295-080,-36.49451
63500-063,-39.29673
45200-250,-38.01691
63010-010,-39.31799
57020-330,-35.74098
59600-115,-37.34198
39400-023,-43.86518
59020-505,-35.20309
56304-907,-40.49189
64000-090,-42.81653
45600-903,-39.27598
65020-907,-44.29931
58700-004,-37.27762
64800-060,-41.46759
52020-000,-34.89297
57600-030,-36.63023
64600-002,-41.46763
47800-358,-44.99029
65600-270,-43.357
55004-180,-35.97086
56903-914,-38.29706
53401-250,-34.88035
63100-045,-39.41129
44571-355,-39.2642
30140-120,-43.92643
63900-153,-39.01558
48903-902,-40.50374
42800-010,-38.3282
45652-065,-39.03202
48602-490,-38.22266
45985-158,-39.74227
60325-003,-38.54698
59056-200,-35.21438
61932-005,-38.5886
41830-001,-38.46116
51020-031,-34.90071
65075-440,-44.302
64051-005,-42.77308
29702-030,-40.63357
39803-013,-41.49779
29900-022,-40.06839
59140-020,-35.25956
61600-090,-38.65475
29930-440,-39.85749
58052-200,-34.83853
58300-230,-34.9814
57083-048,-35.74317
54762-303,-34.98025
55815-000,-35.25664
59082-095,-35.19692
56506-100,-37.05103
54730-000,-35.04778
55194-142,-36.20764
52060-410,-34.91353
55642-210,-35.55991
60743-762,-38.52854
53625-015,-34.90669
55150-160,-36.42769
60720-015,-38.56881
54510-360,-35.03253
43805-220,-38.52893
58100-683,-34.83115
04538-080,-46.68038
79826-070,-54.80677
90010-230,-51.22999
95086-200,-51.16777
70711-900,-47.88288
22250-145,-43.18122
80240-031,-49.29487
89036-239,-49.08746
04552-040,-46.68132
88102-700,-48.61921
20011-020,-43.17583
90240-040,-51.1936
01138-000,-46.65518
01044-000,-46.64108
01418-100,-46.661
05477-000,-46.70173
60192-105,-38.48329
59020-095,-35.19757
59082-400,-35.19692
59064-900,-35.21101
01419-904,-46.6585
01311-200,-46.65237
04551-080,-46.68884
66040-100,-48.47476
01311-902,-46.64518
04078-000,-46.65433
05501-050,-46.70332
95700-834,-51.51668
06454-010,-46.85135
05317-020,-45.54103
30160-920,-43.93772
05676-120,-46.69392
13054-709,-47.11321
01311-000,-46.65237
22775-003,-43.36543
04545-042,-46.67851
01419-101,-46.661
13465-019,-47.13553
09810-902,-46.56747
95041-410,-51.17623
80250-080,-49.28046
80050-152,-49.24444
90480-001,-51.18393
49075-540,-37.07183
49010-210,-37.05276
49040-240,-37.07691
49260-970,-37.68546
49060-640,-37.05941
49037-550,-37.0503
49087-580,-37.08373
49020-120,-37.05229
49025-000,-37.0614
49044-093,-37.1028
49055-260,-37.06253
04578-901,-46.69507
22470-060,-43.22592
90430-181,-51.20403
01455-000,-46.69308
90570-020,-51.20016
20011-901,-43.17516
40015-010,-38.51249
01405-001,-46.65592
01123-001,-46.63615
88104-800,-48.64764
88705-002,-49.00206
88801-505,-49.36966
88900-003,-49.48451
89010-902,-49.06634
90020-022,-51.22799
88015-120,-48.55131
30160-912,-43.9391
88075-001,-48.57476
29060-300,-40.29468
13416-145,-47.63692
24355-090,-43.04637
79100-401,-54.66679
30180-100,-43.93836
30130-000,-43.93653
01451-000,-46.68961
38400-696,-48.25807
20010-000,-43.17652
01451-905,-46.68812
22290-160,-43.17598
60170-240,-38.49255
20040-010,-43.18436
02075-030,-46.59991
09010-020,-46.52601
90520-002,-51.18755
30494-310,-43.95714
01435-901,-46.67075
93510-001,-51.12777
60060-090,-38.5211
06455-931,-46.84908
76801-101,-63.89782
78125-044,-56.12264
60055-110,-38.52771
21941-570,-43.24521
33500-900,-43.98914
41602-065,-38.33642
05425-020,-46.70112
93410-038,-51.12963
05425-000,-46.70021
