,0
49360-000,-37.6173695
49400-000,-37.681228
49480-000,-37.8512309
49490-000,-38.1899782
49500-000,-37.4040871
49514-000,-37.5960704
49520-000,-37.4894776
49530-000,-37.4467952
49540-000,-37.5108091
49550-000,-37.681228
49570-000,-37.2865073
49580-000,-37.3185938
49600-000,-37.2329979
49630-000,-37.1472998
49680-000,-37.5108091
49700-000,-37.0185617
49740-000,-36.9863415
49760-000,-37.0292986
49770-000,-37.1044125
49790-000,-37.0829593
49800-000,-37.4254444
49810-000,-37.7237678
49820-000,-37.9360755
49830-000,-37.2329979
49870-000,-37.1472998
49880-000,-36.9755982
49900-000,-36.8142605
49950-000,-36.8034921
49960-000,-36.9111057
49980-000,-36.6741487
53600-000,-34.9098782
53700-000,-34.917581
53900-000,-34.8513794
53990-000,-32.4297369
54500-000,-34.9581162
54800-000,-35.148879
55125-000,-36.07846869999999
55130-000,-36.1328132
55170-000,-36.3064595
55190-000,-36.3064595
55200-000,-36.7388486
55250-000,-36.5445805
55270-000,-36.8034921
55290-000,-36.502533
55330-000,-36.6525696
55340-000,-37.0829593
55360-000,-36.6741487
55370-000,-36.4797126
55380-000,-36.2847751
55385-000,-36.2847751
55400-000,-35.7188463
55420-000,-36.1545404
55460-000,-35.9369952
55490-000,-36.1328132
55495-000,-35.9369952
55500-000,-35.2807624
55520-000,-35.3685679
55530-000,-35.4124355
55540-000,-35.6314191
55550-000,-35.4562795
55560-000,-35.2807624
55570-000,-35.2807624
55580-000,-35.1928634
55590-000,-35.0828588
55600-000,-35.3123283
55636-000,-35.46723679999999
55660-000,-35.784354
55680-000,-35.7188463
55700-000,-35.4562795
55720-000,-35.5767287
55730-000,-35.5876697
55745-000,-35.5876697
55750-000,-35.7625241
55790-000,-36.11108
55800-000,-35.2368246
55825-000,-35.148879
55840-000,-35.2917432
55850-000,-35.3685679
55870-000,-35.3466253
55890-000,-35.1928634
55900-000,-34.906551
55920-000,-35.148879
56000-000,-39.0710754
56163-000,-39.734338
56180-000,-39.4035876
56200-000,-40.2271243
56220-000,-40.0222864
56230-000,-39.734338
56250-000,-40.2884386
56260-000,-40.1862129
56280-000,-40.5533995
56300-000,-40.4984603
56360-000,-40.9990597
56380-000,-39.8990473
56395-000,-40.2271243
56400-000,-38.2322028
56440-000,-39.0710754
56460-000,-38.2744009
56480-000,-38.1054495
56520-000,-37.1687339
56550-000,-37.2544065
56580-000,-37.5534526
56600-000,-37.3827234
56640-000,-37.7237678
56700-000,-37.2544065
56780-000,-37.5108091
56800-000,-37.6173695
56870-000,-38.0419836
56900-000,-38.2889042
56950-000,-38.7368187
57100-000,-35.84004170000001
57150-000,-35.9805528
57160-000,-35.8934136
57200-000,-36.4797126
57230-000,-36.2196853
57240-000,-36.1328132
57250-000,-36.2847751
57265-000,-36.3714756
57275-000,-36.5445805
57360-000,-36.8250274
57400-000,-37.5108091
57420-000,-37.0829593
57442-000,-37.2758086
57445-000,-37.5108091
57460-000,-37.745028
57480-000,-38.1054495
57490-000,-37.9148742
57500-000,-37.1901616
57540-000,-37.7662816
57580-000,-37.0185617
57620-000,-36.6741487
57640-000,-36.5013414
57670-000,-36.3281377
57680-000,-36.1979764
57690-000,-36.1328132
57700-000,-36.3064595
57780-000,-36.0675952
57800-000,-35.958777
57820-000,-35.958777
57860-000,-36.0240861
57900-000,-35.4124355
57920-000,-35.6095474
57955-000,-35.2807624
57980-000,-35.7625241
58125-000,-35.7625241
58135-000,-35.8934136
58150-000,-36.1328132
58155-000,-36.3931354
58175-000,-36.0458437
58187-000,-36.3064595
58200-000,-35.4562795
58213-000,-35.5000999
58220-000,-35.5876697
58225-000,-35.6860723
58233-000,-35.7188463
58255-000,-35.5000999
58280-000,-35.148879
58297-000,-35.0608405
58310-000,-34.8458603
58320-000,-34.9286096
58328-000,-35.0828588
58340-000,-35.1928634
58360-000,-35.3685679
58388-000,-35.5876697
58397-000,-35.6969984
58475-000,-35.8934136
58500-000,-37.0829593
58540-000,-36.9111057
58580-000,-36.7388486
58600-000,-36.9111057
58735-000,-37.2329979
58753-000,-37.9148742
58755-000,-37.9996401
58765-000,-37.9360755
58780-000,-38.1899782
58840-000,-37.8300034
58865-000,-37.4894776
58884-000,-37.681228
58890-000,-37.4894776
58900-000,-38.5270305
58910-000,-38.44292739999999
58915-000,-38.3797799
58940-000,-38.5270305
58970-000,-38.5270305
59162-000,-35.2807624
59173-000,-35.1928634
59178-000,-35.1048713
59182-000,-35.4124355
59190-000,-35.1928634
59200-000,-35.958777
59215-000,-35.4124355
59255-000,-35.5000999
59280-000,-35.4343604
59290-000,-35.3685679
59300-000,-37.0829593
59330-000,-36.9970831
59343-000,-36.8034921
59360-000,-36.6525696
59380-000,-36.4797126
59460-000,-35.7625241
59500-000,-36.4797126
59507-000,-36.7172882
59515-000,-36.5661908
59535-000,-36.2196853
59550-000,-35.8716137
59570-000,-35.4343604
59575-000,-35.2807624
59584-000,-35.5220012
59598-000,-36.3714756
59650-000,-37.0400339
59655-000,-37.0829593
59680-000,-37.3399768
59695-000,-37.5960704
59700-000,-37.8512309
59770-000,-37.6173695
59780-000,-37.5534526
59865-000,-37.8300034
59900-000,-38.1688559
59920-000,-38.46396319999999
59965-000,-37.9996401
60029-000,-87.7904744
61600-000,-38.6341248
61700-000,-38.44292739999999
61760-000,-38.46396319999999
61880-000,-38.5585415
61900-000,-38.6181823
62115-000,-40.2680075
62140-000,-40.3496894
62150-000,-40.1862129
62200-000,-40.5127142
62230-000,-40.8374011
62250-000,-40.67528530000001
62260-040,-90.09336859999999
62265-000,-40.4923608
62270-000,-40.390488
62280-000,-40.0633101
62300-000,-41.1602597
62320-000,-41.0797172
62350-000,-40.9384914
62360-000,-40.9788775
62370-000,-40.9384914
62380-000,-40.8374011
62400-000,-40.8374011
62430-000,-41.0394028
62500-000,-39.5765435
62540-000,-39.5691841
62560-000,-40.2475694
62570-000,-40.3496894
62580-000,-40.1043057
62590-000,-39.8579118
62598-000,-40.4923608
62600-000,-39.6105142
62640-000,-39.1127352
62650-000,-39.5071372
62670-000,-39.02938839999999
62680-000,-39.02938839999999
62685-000,-39.1959729
62690-000,-39.3621196
62700-000,-39.4035876
62730-000,-39.1127352
62750-000,-38.6949149
62760-000,-38.8832695
62790-000,-38.7577605
62800-000,-37.681228
62810-000,-37.4254444
62823-000,-37.7662816
62840-000,-38.0631455
62850-000,-38.2744009
62870-000,-38.5270305
62880-000,-38.46396319999999
62900-000,-38.1054495
62920-000,-37.8512309
62930-000,-38.0208151
62940-000,-38.3587174
62960-000,-38.0208151
63100-000,-39.390242
63140-000,-39.8579118
63150-000,-40.2680075
63180-000,-39.2791011
63190-000,-39.7755571
63210-000,-38.7368187
63220-000,-39.2791011
63260-000,-38.9459326
63290-000,-39.1959729
63300-000,-39.02938839999999
63360-000,-38.9459326
63380-000,-38.7786956
63400-000,-39.1127352
63430-000,-38.7368187
63475-000,-38.7368187
63500-000,-39.2791011
63540-000,-39.2791011
63560-000,-39.5691841
63580-000,-39.6105142
63600-000,-39.44502809999999
63610-000,-39.734338
63620-000,-39.02938839999999
63660-000,-40.2271243
63680-000,-40.67528530000001
63700-000,-40.71585700000001
63740-000,-40.7564002
63750-000,-40.390488
63800-000,-39.4035876
63870-000,-39.734338
63900-000,-38.9459326
63960-000,-38.9459326
64100-000,-42.3544831
64110-000,-42.4724578
64120-000,-42.82478769999999
64130-000,-42.7857583
64160-000,-42.3544831
64180-000,-42.1967716
64190-000,-42.1572702
64200-000,-41.7700436
64220-000,-41.401196
64230-000,-41.8799408
64235-000,-41.5212742
64240-000,-41.68097239999999
64255-000,-41.5212742
64260-000,-41.84020539999999
64280-000,-42.1177396
64290-000,-42.5117238
64300-000,-41.8004409
64325-000,-42.1572702
64400-000,-42.7466993
64430-000,-42.82478769999999
64460-000,-42.6097596
64490-000,-42.4724578
64500-000,-42.1572702
64690-000,-40.5940565
64700-000,-42.0385904
64750-000,-41.2004878
64760-000,-42.1572702
64770-000,-42.7857583
64800-000,-43.0971625
64820-000,-43.0971625
64840-000,-43.7142484
64860-000,-44.5501935
64865-000,-45.3745358
64890-000,-43.40666179999999
64900-000,-44.4748018
64930-000,-45.3745358
64960-000,-44.3236557
64980-000,-45.1494505
65000-000,-44.3290923
65110-000,-44.13404389999999
65130-000,-44.1150413
65145-000,-44.2857937
65150-000,-44.20997910000001
65170-000,-43.8673222
65200-000,-45.1120424
65208-000,-45.07466460000001
65213-000,-45.2618568
65215-000,-45.0373171
65218-000,-44.9626829
65235-000,-45.0373171
65248-000,-44.813111
65268-000,-44.813111
65272-000,-46.01818799999999
65275-000,-45.0933497
65278-000,-45.3745358
65280-000,-45.7142063
65284-000,-45.8279734
65289-000,-45.9991326
65295-000,-46.01818799999999
65300-000,-45.4686431
65320-000,-45.2433965
65350-000,-44.9626829
65365-000,-46.1326778
65370-000,-45.4309775
65380-000,-46.3624686
65390-000,-46.0563212
65393-000,-46.2857516
65398-000,-45.9800848
65400-000,-43.8673222
65415-000,-44.1720266
65430-000,-43.8673222
65440-000,-43.59912800000001
65465-000,-44.2857937
65470-000,-44.51251269999999
65480-000,-44.7381432
65485-000,-44.1720266
65490-000,-44.6254642
65500-000,-43.40666179999999
65510-000,-43.2134484
65515-000,-42.941698
65520-000,-42.7857583
65530-000,-43.3680788
65540-000,-42.941698
65550-000,-42.4724578
65570-000,-42.0385904
65580-000,-42.3544831
65590-000,-42.941698
65620-000,-43.0971625
65625-000,-42.9806087
65640-000,-43.5606946
65665-000,-43.59912800000001
65685-000,-43.8673222
65690-000,-44.1720266
65695-000,-44.0579882
65700-000,-44.7381432
65705-000,-44.831834
65715-000,-45.050673
65716-000,-45.3745358
65725-000,-44.5690225
65740-000,-44.8879576
65750-000,-44.813111
65760-000,-44.4748018
65763-000,-44.7756422
65765-000,-44.4370606
65790-000,-44.3236557
65800-000,-46.670534
65805-000,-46.0944845
65810-000,-46.3624686
65820-000,-45.8279734
65840-000,-45.6763443
65895-000,-45.2243578
65922-000,-47.0972424
65923-000,-46.670534
65930-000,-47.2142417
65939-000,-47.4882762
65940-000,-46.0563212
65943-000,-46.2857516
65945-000,-45.9800848
65950-000,-45.1494505
65968-000,-47.2533007
65970-000,-47.1752123
65973-000,-46.9028375
65975-000,-47.2142417
65980-000,-47.2923893
65990-000,-46.5933382
67200-000,-48.3304251
68129-000,-54.64228379999999
68130-000,-53.5635637
68138-000,-54.5218074
68140-000,-53.9106594
68143-000,-55.0493375
68145-000,-52.8901808
68148-000,-52.6172766
68165-000,-55.31434909999999
68170-000,-56.2929381
68193-000,-55.4154991
68195-000,-57.4627259
68198-000,-55.9961173
68200-000,-54.9611836
68210-000,-55.1817407
68220-000,-54.25931180000001
68230-000,-52.5772924
68250-000,-55.6689636
68270-000,-57.64390479999999
68280-000,-57.7346113
68285-000,-56.4719928
68300-000,-51.5150077
68330-000,-52.3613378
68360-000,-51.852273
68365-000,-51.4309582
68380-000,-52.3613378
68383-000,-51.9368545
68385-000,-51.4309582
68388-000,-50.5964124
68390-000,-51.067966
68398-000,-51.1794546
68400-000,-49.5279996
68415-000,-49.4872858
68420-000,-49.4059435
68430-000,-49.1221414
68440-000,-48.8801826
68445-000,-48.6388879
68447-000,-48.6921911
68450-000,-49.2030851
68465-000,-49.7728757
68470-000,-49.9366899
68473-000,-50.1832516
68475-000,-50.265662
68480-000,-50.8174126
68485-000,-50.1832516
68488-000,-49.4466005
68490-000,-51.095836
68500-000,-49.12963569999999
68515-000,-50.43081590000001
68518-000,-48.6790007
68520-000,-48.7593128
68521-000,-48.4387577
68523-000,-49.609512
68524-000,-49.284143
68525-000,-48.7995122
68527-000,-48.4387577
68530-000,-49.9366899
68533-000,-50.5135589
68535-000,-48.3589086
68537-000,-50.1009527
68540-000,-49.4466005
68543-000,-49.609512
68545-000,-50.1420882
68548-000,-49.609512
68560-000,-50.5135589
68565-000,-50.1832516
68570-000,-48.7995122
68575-000,-48.9605972
68580-000,-49.8547266
68585-000,-49.2435998
68590-000,-49.1221414
68600-000,-46.7478493
68610-000,-46.5547852
68617-000,-46.43930539999999
68618-000,-46.9028375
68620-000,-46.3624686
68632-000,-47.6061625
68633-000,-47.8427298
68635-000,-47.6849007
68637-000,-48.0010282
68638-000,-48.558749
68639-000,-48.8799972
68640-000,-47.1752123
68645-000,-47.33150759999999
68647-000,-46.941659
68650-000,-47.058302
68655-000,-47.4098328
68658-000,-47.6849007
68660-000,-47.6455169
68665-000,-47.058302
68670-000,-48.0452762
68675-000,-47.4882762
68680-000,-48.2393528
68682-000,-48.25695959999999
68685-000,-47.9614096
68690-000,-48.3190276
68695-000,-48.95347599999999
68707-000,-47.1557087
68709-000,-47.0193913
68710-000,-47.4882762
68719-000,-47.2533007
68720-000,-47.33150759999999
68721-000,-47.3510778
68722-000,-47.6455169
68725-000,-47.5668376
68730-000,-47.4098328
68734-000,-47.2533007
68738-000,-47.4882762
68748-000,-47.7440315
68750-000,-47.8822604
68760-000,-47.7243139
68770-000,-47.8822604
68773-000,-47.8624914
68774-000,-47.9812152
68775-000,-48.0406759
68780-000,-48.1002024
68785-000,-48.2791757
68786-000,-48.1200592
68790-000,-48.1618267
68795-000,-48.2592606
68800-000,-50.5135589
68810-000,-49.8547266
68815-000,-49.9366899
68820-000,-49.6503106
68825-000,-49.284143
68830-000,-48.9605972
68840-000,-48.9605972
68850-000,-49.284143
68860-000,-48.598804
68870-000,-48.6388879
68880-000,-49.8547266
68890-000,-50.3913211
68920-000,-52.10633370000001
68925-000,-51.178361
68940-000,-51.852273
68945-000,-52.6172766
68950-000,-50.1832516
68980-000,-51.8344654
68997-000,-51.5991643
69100-000,-58.55438209999999
69117-000,-59.6564494
69130-000,-59.28799770000001
69140-000,-57.4627259
69160-000,-57.1915504
69190-000,-58.18929209999999
69200-000,-59.4720904
69230-000,-58.64583689999999
69240-000,-59.5642369
69250-000,-60.02594659999999
69260-000,-60.02594659999999
69265-000,-59.4720904
69280-000,-60.9540073
69300-000,-60.75886
69340-000,-62.2626627
69360-000,-61.700565
69373-000,-60.4296369
69375-000,-59.9334764
69400-000,-60.86093579999999
69415-000,-60.1833183
69430-000,-61.88773209999999
69435-000,-60.86093579999999
69450-000,-63.0147578
69460-000,-64.7162415
69470-000,-65.6658568
69480-000,-65.475736
69500-000,-67.1894488
69600-000,-69.097023
69630-000,-69.9550338
69640-000,-69.7644353
69660-000,-68.52471489999999
69670-000,-66.1415263
69680-000,-69.097023
69700-000,-63.2032151
69730-000,-60.9431393
69735-000,-60.02594659999999
69750-000,-68.14314139999999
69800-000,-62.4504154
69820-000,-63.95861110000001
69830-000,-65.475736
69850-000,-67.3973345
69860-000,-68.3339275
69870-000,-70.2408325
69880-000,-70.2408325
69890-000,-71.3824374
69925-000,-67.5231713
69928-000,-67.2847875
69930-000,-68.57241119999999
69932-000,-69.1923916
69934-000,-68.3816245
69935-000,-69.5671955
69940-000,-69.2877535
69945-000,-66.9511459
69950-000,-70.1455805
69960-000,-70.35742929999999
69970-000,-70.7652076
69980-000,-72.8042797
72880-000,-47.8032284
72900-000,-48.2791757
72910-000,-48.299098
72920-000,-48.5187229
72940-000,-48.6790007
72960-000,-48.598804
72975-000,-48.598804
72980-000,-48.9605972
73700-000,-48.3190276
73760-000,-47.3706554
73770-000,-47.6849007
73790-000,-47.6061625
73840-000,-46.6319212
73850-000,-47.5275422
73860-000,-46.43930539999999
73870-000,-47.0193913
73900-000,-46.3646845
73950-000,-46.5547852
75170-000,-49.0615086
75180-000,-48.598804
75200-000,-48.2791757
75240-000,-48.9605972
75250-000,-49.0914316
75265-000,-48.5135101
75280-000,-48.1597946
75340-000,-49.2435998
75350-000,-49.5891233
75370-000,-49.4262684
75380-000,-49.4045875
75390-000,-49.67072049999999
75400-000,-49.4872858
75450-000,-49.6299077
75460-000,-49.1828385
75470-000,-49.3044253
75480-000,-49.3247147
75550-000,-49.8956943
75555-000,-49.8956943
75560-000,-49.6503106
75570-000,-49.8956943
75600-000,-49.6503106
75610-000,-49.6299077
75620-000,-49.5687416
75640-000,-48.9605972
75650-000,-49.1221414
75660-000,-49.0009403
75680-000,-48.4787258
75690-000,-48.6282232
75715-000,-47.7243139
75740-000,-48.1200592
75780-000,-48.1597946
75795-000,-47.8427298
75810-000,-51.4309582
75813-000,-51.1376317
75820-000,-52.2762322
75828-000,-52.6172766
75830-000,-52.7884171
75850-000,-51.852273
75855-000,-52.4465474
75860-000,-50.5964124
75870-000,-50.9706116
75880-000,-50.6378804
75890-000,-50.5549719
75915-000,-51.2213044
75920-000,-50.5549719
75925-000,-50.2862819
75930-000,-50.3688312
75940-000,-49.9777136
75950-000,-50.2244429
75955-000,-49.9777136
75960-000,-50.3069088
75980-000,-50.5964124
76100-000,-50.3894858
76105-000,-50.3069088
76120-000,-50.534262
76150-000,-50.1420882
76160-000,-50.3688312
76170-000,-49.9777136
76180-000,-49.87520689999999
76190-000,-49.9366899
76200-000,-51.2213044
76220-000,-50.72089889999999
76230-000,-51.7677972
76240-000,-52.1275481
76245-000,-52.10633370000001
76270-000,-51.4309582
76280-000,-51.2213044
76290-000,-50.8040271
76300-000,-49.6299077
76305-000,-49.5076392
76310-000,-49.5483671
76330-000,-49.4466005
76335-000,-49.6503106
76340-000,-49.7524306
76350-000,-49.8956943
76360-000,-49.609512
76380-000,-49.1625989
76390-000,-48.9202828
76400-000,-49.0817124
76410-000,-49.0817124
76420-000,-48.558749
76450-000,-48.3190276
76470-000,-48.8397403
76490-000,-49.3247147
76500-000,-49.5687416
76510-000,-50.1009527
76520-000,-50.5964124
76530-000,-50.265662
76550-000,-49.284143
76590-000,-50.1832516
76600-000,-50.265662
76630-000,-49.7728757
76660-000,-49.6299077
76680-000,-49.9777136
76700-000,-50.5964124
76710-000,-50.92892459999999
76720-000,-50.4721736
76730-000,-50.8040271
76850-000,-64.7162415
76857-000,-64.6214281
76860-000,-63.4862036
76862-000,-63.297505
76864-000,-62.5443612
76868-000,-61.88773209999999
76880-000,-63.8640569
76888-000,-63.34466490000001
76890-000,-62.49738259999999
76916-000,-61.84092140000001
76919-000,-61.5603244
76920-000,-62.3095833
76926-000,-62.8735247
76929-000,-62.4034597
76932-000,-62.7323884
76935-000,-62.6383524
76937-000,-64.0532003
76940-000,-61.7941232
76954-000,-62.16885719999999
76958-000,-62.215754
76970-000,-60.86093579999999
76974-000,-60.76792159999999
76980-000,-60.1184797
76993-000,-60.4892292
76997-000,-61.2801996
77300-000,-46.9028375
77320-000,-46.5933382
77330-000,-46.9805103
77365-000,-48.3190276
77370-000,-47.6849007
77470-000,-49.5290216
77475-000,-49.5279996
77480-000,-49.1221414
77493-000,-50.1832516
77500-000,-48.4787258
77580-000,-47.8822604
77600-000,-48.7995122
77650-000,-48.4787258
77660-000,-48.6790007
77690-000,-49.609512
77700-000,-48.4787258
77710-000,-48.0010282
77725-000,-48.7593128
77760-000,-48.5187229
77795-000,-47.8427298
77880-000,-48.4387577
77890-000,-48.1597946
77900-000,-47.5275422
77950-000,-48.0406759
77960-000,-47.9020367
78175-000,-57.10131879999999
78180-000,-55.31434909999999
78195-000,-55.5801757
78200-000,-57.825395
78245-000,-60.02594659999999
78250-000,-59.3800105
78255-000,-58.8747865
78260-000,-58.4173358
78275-000,-58.143739
78278-000,-57.7799935
78280-000,-58.052689
78285-000,-58.32606289999999
78300-000,-57.49383580000001
78310-000,-59.6564494
78320-000,-58.7571607
78325-000,-59.4478775
78340-000,-58.64583689999999
78350-000,-58.18929209999999
78360-000,-57.825395
78365-000,-58.8256946
78370-000,-57.41748029999999
78390-000,-57.3722545
78400-000,-57.0111681
78420-000,-56.8536008
78435-000,-56.83111169999999
78450-000,-56.0249982
78455-000,-56.11422529999999
78470-000,-55.7578403
78500-000,-55.402868
78505-000,-55.0493375
78510-000,-55.5801757
78515-000,-56.11422529999999
78520-000,-54.6972774
78525-000,-54.92563579999999
78530-000,-54.9896919
78535-000,-54.5211817
78540-000,-55.0493375
78550-000,-55.51739509999999
78560-000,-56.65138529999999
78563-000,-56.4719928
78573-000,-56.382423
78575-000,-57.5087369
78578-000,-97.29766169999999
78580-000,-56.2929381
78590-000,-56.65138529999999
78593-000,-57.1915504
78600-000,-52.4465474
78625-000,-53.30427839999999
78630-000,-53.1319209
78635-000,-52.4465474
78640-000,-52.5318604
78643-000,-52.8741407
78645-000,-51.4309582
78652-000,-51.852273
78655-000,-51.9368545
78670-000,-50.6650697
78675-000,-51.5150077
78690-000,-52.4465474
78695-000,-52.9599661
78760-000,-53.6501903
78770-000,-53.6501903
78780-000,-53.4770359
78785-000,-53.2611514
78790-000,-54.1468796
78795-000,-54.1720041
78800-000,-54.25931180000001
78810-000,-55.0493375
78820-000,-55.0493375
78840-000,-54.8731219
78850-000,-54.1720041
78870-000,-54.25931180000001
78875-000,-53.5635637
78880-000,-55.402868
78885-000,-53.9106594
78888-000,-54.9611836
78890-000,-55.6689636
78957-000,-97.1359377
78960-000,-61.94948129999999
79130-000,-54.5218074
79140-000,-54.3467152
79150-000,-55.402868
79170-000,-54.9611836
79180-000,-53.5635637
79190-000,-55.0493375
79200-000,-55.7818322
79210-000,-55.9358581
79220-000,-55.9358581
79230-000,-55.9804173
79240-000,-56.33766989999999
79260-000,-56.4719928
79280-000,-57.2818625
79290-000,-56.4719928
79380-000,-56.65138529999999
79400-000,-54.6972774
79410-000,-54.3467152
79415-000,-54.8731219
79420-000,-53.9106594
79430-000,-54.1720041
79480-000,-54.9611836
79490-000,-54.5218074
79500-000,-51.5150077
79540-000,-52.10633370000001
79550-000,-53.2180495
79560-000,-52.7884171
79570-000,-51.2631813
79580-000,-51.9368545
79670-000,-52.4465474
79680-000,-53.2180495
79700-000,-54.3685809
79730-000,-54.215646
79735-000,-102.7594847
79740-000,-53.7803147
79750-000,-53.4770359
79760-000,-53.1319209
79770-000,-52.7884171
79780-000,-52.5745556
79800-000,-54.5180622
79880-000,-54.5875645
79890-000,-54.8731219
79900-000,-55.5801757
79910-000,-55.9804173
79920-000,-55.2259207
79930-000,-55.4471613
79935-000,-55.1817407
79940-000,-54.8731219
79950-000,-54.1720041
79960-000,-54.5218074
79965-000,-54.1283863
79970-000,-54.215646
79980-000,-54.2811537
79990-000,-54.8731219
83190-000,-49.0817124
83255-000,-48.4687311
83260-000,-48.5387323
83280-000,-48.7995122
83350-000,-48.8397403
83370-000,-48.7593128
83420-000,-48.9807651
83430-000,-48.8598651
83490-000,-48.8397403
83535-000,-49.5076392
83540-000,-49.2435998
83560-000,-49.5076392
83570-000,-49.2435998
83650-000,-49.7319925
83730-000,-49.5076392
83750-000,-49.7728757
83800-000,-49.3247147
83820-000,-49.3385609
83850-000,-49.3044253
83860-000,-49.4669396
83880-000,-49.67072049999999
83900-000,-50.4721736
84130-000,-50.059845
84140-000,-49.9571983
84145-000,-50.1420882
84150-000,-50.3069088
84200-000,-49.7319925
84220-000,-49.4059435
84240-000,-49.8956943
84300-000,-50.43081590000001
84320-000,-50.92892459999999
84350-000,-50.92892459999999
84400-000,-51.1376317
84430-000,-50.6378804
84450-000,-50.5549719
84460-000,-50.8872648
84470-000,-51.2213044
84500-000,-50.8040271
84550-000,-50.6171429
84560-000,-50.8040271
84570-000,-50.8664451
84600-000,-51.0540674
84620-000,-51.2213044
84640-000,-51.5570726
84900-000,-50.3069088
84925-000,-50.0803953
84935-000,-49.9777136
84940-000,-49.79332789999999
84945-000,-49.67072049999999
84950-000,-49.79332789999999
84990-000,-49.9366899
85139-400,-51.4862873
85140-000,-51.9368545
85150-000,-51.4729695
85155-000,-51.2213044
85170-000,-51.6412826
85200-000,-51.81002179999999
85260-000,-51.6623517
85270-000,-52.2337184
85340-000,-52.5745556
85350-000,-52.5745556
85400-000,-52.8312661
85410-000,-53.2611514
85415-000,-53.3690158
85420-000,-53.2611514
85440-000,-53.0029169
85460-000,-52.9170407
85470-000,-53.1749726
85485-000,-53.2611514
85530-000,-52.318772
85540-000,-52.1487691
85550-000,-52.4891909
85555-000,-51.81002179999999
85560-000,-52.4891909
85570-000,-52.8098384
85580-000,-52.8205515
85585-000,-52.9814383
85615-000,-53.1104044
85640-000,-53.4986586
85660-000,-53.0888943
85670-000,-53.28271179999999
85685-000,-53.3474304
85700-000,-53.5419225
85710-000,-53.6285244
85750-000,-53.7152249
85760-000,-53.75861200000001
85770-000,-53.5419225
85790-000,-53.5852111
85830-000,-53.3258513
85840-000,-53.7803147
85845-000,-53.9324048
85875-000,-54.4561033
85877-000,-54.30300159999999
85884-000,-54.1065864
85887-000,-53.8671868
85890-000,-54.2374759
85892-000,-54.30300159999999
85930-000,-53.9324048
85935-000,-53.60686459999999
85940-000,-53.97591389999999
85945-000,-53.4986586
85950-000,-53.7803147
85955-000,-53.75861200000001
85960-000,-54.1501922
85980-000,-54.215646
85988-000,-54.2265602
85990-000,-54.041223
86130-000,-51.2422395
86140-000,-51.0749483
86150-000,-51.2422395
86160-000,-51.4099625
86165-000,-51.4099625
86170-000,-51.0540674
86200-000,-51.03319330000001
86210-000,-50.9185071
86220-000,-50.8664451
86225-000,-50.8248263
86240-000,-50.72089889999999
86270-000,-50.8040271
86280-000,-50.8248263
86300-000,-50.6378804
86310-000,-50.534262
86340-000,-50.8664451
86350-000,-50.534262
86360-000,-50.3069088
86380-000,-50.2862819
86390-000,-50.0803953
86400-000,-49.9777136
86410-000,-49.7319925
86420-000,-49.7319925
86430-000,-50.059845
86450-000,-49.9469432
86455-000,-49.91618860000001
86460-000,-50.2862819
86490-000,-50.3688312
86600-000,-51.3889736
86610-000,-51.5781151
86630-000,-51.5570726
86650-000,-51.81002179999999
86670-000,-51.95801640000001
86690-000,-51.95801640000001
86720-000,-51.5781151
86730-000,-51.7255991
86750-000,-51.8311441
86770-000,-51.8311441
86825-000,-51.3050851
86840-000,-51.3050851
86845-000,-51.4519605
86860-000,-51.7889062
86870-000,-51.6202201
86890-000,-51.5781151
86900-000,-51.6623517
86925-000,-51.5781151
86930-000,-51.8311441
86945-000,-51.8734084
86950-000,-52.0003599
86960-000,-52.0003599
86975-000,-51.70451
86990-000,-51.8311441
87140-000,-52.1275481
87155-000,-52.2124713
87160-000,-52.0427297
87200-000,-52.6600232
87225-000,-52.5532048
87240-000,-52.3826305
87250-000,-52.3400517
87260-000,-52.5532048
87265-000,-52.1275481
87270-000,-52.2337184
87280-000,-52.0639245
87320-000,-52.318772
87330-000,-52.5745556
87340-000,-52.5745556
87345-000,-52.7455935
87355-000,-52.8527002
87360-000,-53.06739049999999
87370-000,-53.0244018
87380-000,-52.8098384
87390-000,-52.7241914
87400-000,-53.0888943
87430-000,-52.8312661
87470-000,-53.1749726
87485-000,-53.28271179999999
87490-000,-53.06739049999999
87530-000,-53.60686459999999
87540-000,-53.7152249
87550-000,-53.95415630000001
87560-000,-53.75861200000001
87580-000,-53.4122052
87600-000,-52.254972
87650-000,-52.1275481
87660-000,-52.1275481
87750-000,-52.318772
87780-000,-52.6386467
87800-000,-52.8312661
87820-000,-52.9385002
87830-000,-53.1749726
87890-000,-52.6600232
87900-000,-53.0888943
87910-000,-53.2611514
87920-000,-53.3690158
87970-000,-52.9814383
87980-000,-52.8955875
87990-000,-52.8955875
88130-000,-48.6661072
88140-000,-48.7794089
88160-000,-48.6790007
88180-000,-48.8196226
88190-000,-48.5887875
88200-000,-48.6589406
88210-000,-48.6088222
88215-000,-48.5087209
88220-000,-48.6288642
88240-000,-48.8598651
88270-000,-49.0009403
88320-000,-48.8598651
88340-000,-48.6990679
88360-000,-49.0211225
88375-000,-48.74926749999999
88380-000,-48.7291822
88385-000,-48.6489134
88390-000,-48.739224
88400-000,-49.5483671
88410-000,-49.7524306
88420-000,-49.83425339999999
88430-000,-49.67072049999999
88440-000,-49.3856256
88443-000,-49.34501119999999
