,0
04038-033,-23.59705
05650-002,-23.61744
13416-140,-22.71353
01402-001,-23.56985
05110-000,-23.49813
54340-740,-8.16424
55014-000,-8.27074
54759-475,-8.01486
51111-010,-8.1266
02350-001,-23.45795
06013-000,-23.53257
09690-000,-23.66809
24350-680,-22.94414
24466-315,-22.81496
29102-034,-20.36115
38400-108,-18.91743
36010-060,-21.76544
01431-000,-23.56798
04007-005,-23.58014
71820-510,-15.88383
74330-050,-16.7128
01012-001,-23.54732
69025-360,-3.11566
37701-034,-21.79053
01305-000,-23.55482
13141-170,-22.79192
13561-003,-22.01144
11020-001,-23.96309
05050-000,-23.52369
72915-015,-15.75516
01009-000,-23.54644
04717-002,-23.62951
01002-000,-23.54856
21351-050,-22.87225
05107-001,-23.51421
95702-002,-29.17339
95020-450,-29.16458
99070-000,-28.26628
59600-090,-5.19135
36010-071,-21.76253
23894-358,-22.74717
20060-070,-22.90731
20030-003,-22.90763
86061-450,-23.32132
89251-700,-26.48632
88102-650,-27.60394
66085-023,-1.42626
11726-000,-23.99393
29090-160,-20.24649
07034-911,-23.47896
04645-100,-23.65056
24020-002,-22.89081
12444-170,-22.92194
04551-060,-23.5939
01234-000,-23.5349
13088-650,-22.85501
68902-865,0.02292
68925-204,-0.03545
22743-051,-22.92678
22290-031,-22.95224
01531-001,-23.57
03220-200,-23.60013
22710-112,-22.92781
95020-472,-29.16978
99700-084,-27.64165
39400-546,-16.74016
04636-001,-23.63115
04045-002,-23.60799
53580-020,-7.9155
87015-300,-23.42114
04255-000,-23.62651
06132-006,-23.55397
19013-050,-22.12891
03403-003,-23.5487
89232-301,-26.35768
22440-032,-22.98532
75250-062,-16.69973
40286-000,-12.97949
44001-525,-12.25526
29168-078,-20.23163
93410-035,-29.69604
96830-216,-29.73949
79021-430,-20.45389
20771-004,-22.88667
27321-200,-22.52459
01326-010,-23.55833
38400-766,-18.90724
87020-900,-23.41093
41810-000,-12.99628
20560-904,-22.91945
03634-000,-23.52457
68040-075,-2.42965
04345-000,-23.64873
68625-006,-2.9949
04604-005,-23.63578
13216-000,-23.18591
45653-020,-14.79887
69060-000,-3.1015
42802-906,-12.70596
08710-430,-23.53797
04043-400,-23.604
11430-003,-24.00946
04846-010,-23.73686
03026-000,-23.53149
06823-475,-23.67185
69065-000,-3.1245
53040-000,-7.98089
35500-011,-20.1391
20050-009,-22.90406
20031-050,-22.91095
67113-000,-1.37014
07252-000,-23.44832
01525-001,-23.56374
35040-570,-18.90086
69550-901,-3.34585
02127-002,-23.5072
26285-060,-22.74538
28030-490,-21.7619
92310-564,-29.91781
59015-900,-5.82629
04543-010,-23.58972
06033-255,-23.56165
17202-000,-22.298
18060-501,-23.49308
05640-003,-23.60653
75064-780,-16.29348
66095-110,-1.42556
67133-000,-1.37041
05092-000,-23.51465
66063-425,-1.45743
13309-050,-23.27469
15091-380,-20.84659
05564-100,-23.58916
12070-000,-23.02191
05416-011,-23.558
05001-000,-23.52623
07174-000,-23.42678
04905-023,-23.69053
61650-000,-3.76539
89239-130,-26.20441
03694-000,-23.5383
05582-001,-23.57075
83206-350,-25.53091
96030-001,-31.75909
07220-000,-23.45873
13472-130,-22.73018
89219-200,-26.26724
09940-150,-23.67495
84040-290,-25.11293
05438-300,-23.54627
22231-020,-22.94163
29150-270,-20.32438
71503-501,-15.71418
31310-430,-19.86891
05843-160,-23.65167
04627-005,-23.65561
69918-172,-9.96789
03345-001,-23.55848
05424-010,-23.56769
06530-001,-23.41187
82220-000,-25.38023
23080-300,-22.89697
54580-430,-8.23388
83020-000,-25.54728
81910-080,-25.53298
78460-017,-13.06776
81530-000,-25.45735
64078-625,-5.10354
27937-600,-22.40251
09820-000,-23.73507
81240-270,-25.45525
36090-330,-21.6903
26553-060,-22.78115
41701-005,-12.96166
82840-170,-25.40617
60822-130,-3.79597
75903-270,-17.78505
13416-240,-22.72011
76829-612,-8.7597
76820-408,-8.74954
79990-970,-22.96898
73751-012,-16.67675
90820-001,-30.09243
91130-001,-30.01544
93020-690,-29.77221
93806-346,-29.65281
94198-000,-29.9211
94950-001,-29.93592
91130-721,-29.99799
92020-478,-29.92419
79100-410,-20.45609
94480-500,-30.06428
77016-002,-10.2433
77020-014,-10.18561
91540-000,-30.07615
94810-002,-29.75845
77818-530,-7.19252
60761-191,-3.82503
17507-000,-22.19469
16600-019,-21.99218
91560-000,-30.10517
91755-010,-30.15739
90650-002,-30.06458
52050-020,-8.03452
93020-664,-29.77279
29900-490,-19.38679
55295-530,-8.88397
83704-580,-25.57216
83601-320,-25.45901
12307-000,-23.29787
08599-000,-23.44461
18078-005,-23.4509
12910-340,-22.94437
16200-008,-21.28811
13181-440,-22.84249
16050-387,-21.20185
15043-290,-20.78283
12947-000,-23.13871
83321-000,-25.45178
83410-590,-25.34913
86050-901,-23.31418
50070-465,-8.065
88106-500,-27.59871
88340-347,-27.02203
88063-000,-27.68417
87025-000,-23.38101
62880-060,-4.09111
55612-901,-8.11711
37553-442,-22.22693
38700-180,-18.59338
45051-075,-14.85552
56306-610,-9.38391
27520-301,-22.47072
30620-330,-19.98618
89056-000,-26.88076
80010-080,-25.43456
06700-158,-23.60567
90010-191,-30.03014
49037-445,-10.99143
62010-820,-3.6907
68555-233,-7.10236
04865-005,-23.81086
11075-002,-23.95022
02989-095,-23.4328
63020-000,-7.22071
69306-665,2.82973
68508-010,-5.34772
89809-760,-27.1046
57037-532,-9.64675
24730-060,-22.82575
26210-050,-22.76063
12232-000,-23.27081
61939-210,-3.84231
13486-171,-22.55918
76908-410,-10.88919
30380-255,-19.94562
20230-261,-22.90877
88310-003,-26.88788
33805-020,-19.7695
41339-060,-12.8964
41510-000,-12.9083
74967-145,-16.82351
70670-513,-15.80177
83040-210,-25.52794
86800-090,-23.5524
75125-390,-16.3548
86020-360,-23.31092
74373-130,-16.71025
80010-110,-25.4359
74593-210,-16.61491
74835-380,-16.73113
65901-020,-5.5376
38026-250,-19.93799
89500-296,-26.7808
79002-140,-20.4639
79002-952,-20.45684
29101-260,-20.34069
39800-015,-17.86243
33110-580,-19.79359
30431-262,-19.93946
96085-000,-31.75752
95097-272,-29.17756
93230-210,-29.84502
95700-324,-29.17068
95900-702,-29.45534
88113-260,-27.55676
57035-558,-9.64518
57040-220,-9.59938
36037-000,-21.77247
35170-097,-19.51335
69900-064,-9.97556
80520-250,-25.40942
99025-054,-28.26855
95012-340,-29.17828
96202-336,-32.04869
95055-097,-29.15292
74705-280,-16.67301
74860-220,-16.73073
74463-330,-16.63991
57038-000,-9.63259
57085-160,-9.54889
75704-020,-18.15816
85055-010,-25.36703
85905-380,-24.71997
11510-100,-23.88695
36204-168,-21.21405
36502-002,-21.12248
87080-000,-23.41
01027-000,-23.53846
03001-000,-23.54449
40391-204,-12.93481
89237-001,-26.29019
29055-620,-20.295
49060-000,-10.90602
11055-001,-23.95749
41820-020,-12.97978
45605-412,-14.79564
45820-011,-16.37267
47800-193,-12.14709
32113-000,-19.87344
44056-232,-12.22075
44020-012,-12.246
44077-005,-12.25624
48030-030,-12.13877
85805-003,-23.06973
64052-335,-5.07557
08375-000,-23.60676
32675-864,-19.94223
45990-289,-17.53332
64002-600,-5.06216
64049-300,-5.07277
89229-101,-26.33437
89801-040,-27.10183
64601-385,-7.07565
49075-170,-10.91845
45200-350,-13.86129
45026-090,-14.88661
87301-000,-24.0398
87010-000,-23.42757
87209-052,-23.65497
11085-203,-23.93665
18320-970,-24.50964
13574-033,-22.02892
11702-480,-24.00703
11340-000,-23.95941
07151-370,-23.41571
79602-020,-20.78929
77405-070,-11.73492
84062-000,-25.08041
87502-250,-23.75759
41600-100,-12.93297
72135-230,-16.0085
88501-101,-27.81834
80040-310,-25.41689
80610-010,-25.46692
99713-110,-27.63856
90640-001,-30.05459
98780-001,-27.87375
89287-655,-26.23286
89700-158,-27.22737
40310-010,-12.96392
68458-010,-3.7666
69316-002,2.77171
69317-182,2.81617
13025-005,-22.90135
38406-173,-18.8763
95074-001,-29.17022
85869-580,-25.49463
80530-906,-25.41943
13036-120,-22.93063
03453-100,-23.56369
03949-011,-23.60303
04660-006,-23.65658
03374-001,-23.61267
27913-350,-22.38288
09951-550,-23.6919
03239-000,-23.5955
02304-002,-23.48154
09850-310,-23.72517
06775-003,-23.63957
22621-200,-23.01169
02185-000,-23.51734
03809-150,-23.4886
01302-001,-23.55193
02734-000,-23.49944
13092-123,-22.90162
20260-141,-22.92028
22753-033,-22.95153
20211-110,-22.91013
03711-012,-23.50737
12322-570,-23.30887
01045-001,-23.54426
05835-004,-23.64433
13023-075,-22.89244
02420-000,-23.47372
08780-070,-23.5223
01125-001,-23.52703
07191-000,-23.44668
14090-270,-21.17866
13070-150,-22.89048
13035-680,-22.91263
05323-002,-23.53927
13184-900,-22.86302
13054-105,-22.97143
09726-262,-23.68429
09230-700,-23.62978
08022-000,-23.49351
41320-100,-12.90673
26325-282,-22.73411
13420-610,-22.73945
02209-001,-23.48129
44051-335,-12.24455
41750-230,-12.98465
19015-240,-22.12347
09550-050,-23.62168
25071-181,-22.79212
28635-000,-22.23694
28080-460,-21.74628
85819-351,-24.97333
04703-001,-23.64199
05204-140,-23.40738
02035-022,-23.49224
11370-000,-23.95594
06412-180,-23.49548
05724-002,-23.63152
04762-000,-23.66604
08140-000,-23.5123
18095-000,-23.48564
05379-000,-23.56907
04795-000,-23.53781
11025-200,-23.97773
04685-002,-23.66024
24440-400,-22.82788
20070-022,-22.9028
26525-001,-22.80817
25730-735,-22.40002
20770-000,-22.90223
25565-172,-22.7883
08210-590,-23.53136
13847-005,-22.36299
93336-002,-29.69106
03527-904,-23.69673
85856-000,-25.53475
30190-060,-19.92031
04014-010,-23.58564
03153-001,-23.59137
45000-720,-14.85179
24426-470,-22.83705
25010-145,-22.78586
72316-532,-15.86215
17017-383,-22.35305
29215-005,-20.65232
22790-703,-23.01943
74015-170,-16.67336
18760-021,-23.03483
17021-005,-22.30618
17032-000,-22.3191
13026-510,-22.91133
18200-046,-23.58744
16401-300,-21.67191
31520-000,-19.81544
72880-606,-16.09708
72900-362,-15.94307
13411-077,-22.67596
13185-230,-22.89667
13188-000,-22.89374
12030-212,-23.03545
12209-650,-23.1826
07790-500,-23.40964
14820-023,-21.72678
14401-240,-20.52646
14024-260,-21.19964
01311-940,-23.55866
96207-424,-32.1902
60710-001,-3.78209
61760-046,-3.89017
76820-148,-8.75637
72600-123,-15.90102
28035-301,-21.75751
83075-050,-25.53338
41245-805,-12.92037
75682-000,-17.75645
06653-010,-23.54903
13348-503,-23.11987
11060-400,-23.96468
14780-425,-20.55312
09750-730,-23.69173
13334-085,-23.08628
61814-332,-3.88349
27213-150,-22.5069
24855-296,-22.77479
75901-250,-17.7965
77809-235,-7.20549
34007-672,-20.06156
36884-084,-21.13033
31555-000,-19.84624
37135-242,-21.42398
38411-001,-18.93128
83326-000,-25.40047
68501-680,-5.37056
22745-004,-22.936
28896-013,-22.50413
60355-000,-3.72436
21862-005,-22.86582
60871-170,-3.83314
96010-280,-31.76965
97030-350,-29.69197
93348-460,-29.66974
92200-004,-29.95418
95020-372,-29.16144
97050-545,-29.6918
90010-220,-30.03097
64215-790,-2.93801
21235-112,-22.85095
71560-100,-15.75608
72450-070,-16.00904
72120-270,-15.81568
71972-540,-15.87033
70070-030,-15.80172
21235-602,-22.83063
74905-770,-16.73946
70363-540,-15.81892
72302-567,-15.87073
13087-901,-22.8476
14096-570,-21.19933
13468-590,-22.75264
07744-025,-23.3849
13310-160,-23.26956
73813-010,-15.55292
72876-030,-16.07257
75530-275,-18.41779
91910-001,-30.10843
70040-010,-15.78913
20765-971,-22.87833
74215-005,-16.70585
74093-250,-16.66728
07080-000,-23.44764
04830-000,-23.73115
04836-130,-23.74156
02318-000,-23.45059
05858-003,-23.65448
37557-000,-22.2497
21931-383,-22.81115
60430-232,-3.75275
60176-065,-3.7395
21360-201,-22.86631
04428-000,-23.67734
07144-000,-23.42076
01552-001,-23.57268
15046-619,-20.76552
02633-000,-23.46222
11347-000,-23.98028
69090-741,-3.03011
07112-000,-23.46848
69097-305,-3.00596
11440-002,-23.98747
85501-039,-26.22871
29165-130,-20.1993
74125-125,-16.68334
74535-090,-16.6778
03141-030,-23.5871
04206-000,-23.57734
04301-012,-23.62118
04186-100,-23.64535
04045-003,-23.60799
88054-210,-27.43099
08121-400,-23.54523
05047-000,-23.52602
08060-000,-23.50093
09851-000,-23.70981
04537-012,-23.59474
78307-000,-14.62474
60455-410,-3.74045
22753-034,-22.95153
25963-081,-22.41775
26165-135,-22.74011
75380-307,-16.6377
27915-011,-22.38756
44571-005,-12.96791
24020-074,-22.89366
75805-123,-17.87518
95034-240,-29.1573
96400-410,-31.32437
03015-000,-23.53872
01152-000,-23.51353
06454-000,-23.49817
05866-120,-23.58922
68745-000,-1.29811
68005-095,-2.42601
60543-452,-3.78998
60520-315,-3.77231
74810-030,-16.70048
74430-060,-16.66304
83702-040,-25.58785
09581-300,-23.63426
09320-130,-23.66663
04517-001,-23.60491
03340-000,-23.55812
09721-000,-23.72237
03176-001,-23.5518
02221-001,-23.47924
08070-002,-23.50651
09080-110,-23.6505
05372-040,-23.58235
97015-002,-29.6872
24901-005,-22.91591
24210-480,-22.90327
13073-300,-22.89298
88062-000,-27.60162
53020-560,-8.00833
79117-010,-20.41715
76987-020,-12.74065
81470-400,-25.57304
21750-001,-22.88532
22775-040,-22.97349
22793-081,-23.00158
22783-115,-22.96106
55018-620,-8.2716
26280-375,-22.74142
54335-000,-8.14658
60120-000,-3.72736
40210-750,-12.99692
29127-380,-20.45009
03156-001,-23.58073
08070-000,-23.50651
03453-000,-23.56369
20010-020,-22.90542
20231-005,-22.91107
30494-170,-19.96191
68372-095,-3.21141
14025-230,-21.19267
03989-010,-23.61486
04039-001,-23.5985
05444-000,-23.55839
41741-030,-12.96999
40050-000,-12.9805
41760-000,-12.99379
41830-050,-13.00612
40020-210,-12.97308
41098-020,-12.96927
40352-000,-12.94619
57313-130,-9.75443
57061-000,-9.58046
90430-100,-30.03036
93320-650,-29.72409
57310-255,-9.73538
51150-001,-8.128
79801-004,-22.22721
58075-020,-7.17467
40323-010,-12.95757
48609-140,-9.40496
21215-565,-22.83187
20510-061,-22.92333
20040-009,-22.91195
20220-460,-22.89611
20231-110,-22.86859
09132-032,-23.6981
04232-000,-23.64052
20220-310,-22.904
12216-580,-23.20172
06321-001,-23.53992
03126-000,-23.58193
25946-244,-22.52262
30550-000,-19.94189
89037-501,-26.89538
88309-201,-26.89944
25255-070,-22.64206
59088-100,-5.87651
59063-410,-5.82966
59152-600,-5.88812
13400-356,-22.7245
15051-000,-20.77753
18053-505,-23.49195
13212-070,-23.19152
18603-193,-22.87882
13830-094,-22.60434
13403-030,-22.73393
13800-187,-22.4359
01405-200,-23.5659
13214-300,-23.16835
13015-002,-22.90716
14030-440,-21.18384
13270-210,-22.97357
13562-190,-22.00059
58036-450,-7.08484
58051-255,-7.1516
89205-098,-26.29761
65919-555,-5.50107
75143-120,-16.33898
15040-300,-20.78346
23555-012,-22.91356
23045-120,-22.90481
23020-715,-22.99402
20751-002,-22.88291
07901-021,-23.28947
34710-000,-19.88462
30535-460,-19.92291
50070-555,-8.06776
27410-180,-22.41392
33900-001,-19.80135
74954-290,-16.78551
09175-500,-23.69021
18050-000,-23.51467
13025-061,-22.9014
09260-010,-23.63271
06040-014,-23.5643
02831-001,-23.48418
02995-145,-23.44379
13445-260,-22.4879
03133-200,-23.59479
21020-123,-22.82895
58015-510,-7.13454
06401-050,-23.51077
65067-205,-2.50522
72850-010,-16.1506
07011-020,-23.46889
08295-000,-23.55053
02085-100,-22.76919
04133-300,-23.65779
09609-000,-23.66678
07400-560,-23.40005
01035-100,-23.54011
22725-421,-22.92728
02720-200,-23.48668
04905-020,-23.69053
59108-355,-5.7569
01402-000,-23.56985
32604-345,-19.96055
71900-100,-15.83688
70863-540,-15.75099
22775-110,-22.96106
09830-130,-23.77721
13040-093,-22.94113
08810-020,-23.50897
08730-330,-23.54085
03526-000,-23.55226
03403-000,-23.5487
03916-000,-23.585
08240-005,-23.52496
08275-000,-23.56909
01109-010,-23.52549
04776-003,-23.6781
05858-004,-23.68174
06813-265,-23.64761
01033-001,-23.53821
13201-835,-23.18484
88330-060,-26.98683
37026-080,-21.56963
31580-500,-19.81397
25812-464,-22.10775
27521-752,-22.4646
88371-902,-26.87682
89804-000,-27.07465
07178-001,-23.39946
03658-001,-23.52444
06711-508,-23.60361
08080-570,-23.48473
17210-181,-22.29228
03949-000,-23.60303
13505-430,-22.41175
08420-000,-23.54339
08451-056,-23.80102
01426-003,-23.56402
08780-000,-23.51775
05656-020,-23.61191
06803-270,-23.65533
75903-464,-17.7768
70306-000,-15.80291
72610-600,-15.90541
17522-363,-22.24367
09020-041,-23.66306
12940-680,-23.1157
13042-105,-22.93092
13322-000,-23.21592
18111-383,-23.5397
88813-095,-28.67973
20730-000,-22.9001
74769-790,-16.62038
11251-175,-23.83321
15810-185,-21.14821
89022-002,-26.92816
18970-019,-23.03711
18010-320,-23.49862
12210-130,-23.1895
28024-600,-21.83674
27210-070,-22.48953
04090-000,-23.60922
09812-000,-23.72821
14020-380,-21.1888
07113-001,-23.46061
79010-971,-20.43521
72915-705,-15.73462
65085-581,-2.56596
65054-375,-2.535
90660-080,-30.07199
92310-430,-29.91859
41195-000,-12.94411
87113-300,-24.71727
89226-000,-26.25435
79812-110,-22.24662
41730-101,-12.96166
40440-360,-12.92807
22220-000,-22.9301
55024-740,-8.29286
26455-280,-22.67891
26540-030,-22.81723
24220-070,-22.90332
25215-250,-22.68787
07801-000,-23.32285
13255-300,-23.01322
69053-140,-3.10733
05455-000,-23.53819
14870-780,-21.25427
09550-720,-23.60948
08530-000,-23.53778
02124-000,-23.50699
13465-009,-22.73278
05073-010,-23.52464
05670-000,-23.5865
05592-140,-23.57758
04063-006,-23.60183
08050-000,-23.27567
13170-030,-22.81946
14801-295,-21.78863
88302-000,-26.9139
06010-100,-23.53339
35700-285,-19.46488
35060-360,-18.84778
45607-291,-14.79485
29110-286,-20.34802
29175-261,-20.14273
24420-465,-22.83348
02413-000,-23.48893
04046-500,-23.60799
07240-030,-23.44652
03282-001,-23.59642
22270-007,-22.95606
37505-028,-22.4254
65074-115,-2.51412
22740-361,-22.92728
04296-100,-23.61964
20231-016,-22.9116
20221-160,-22.89753
49504-066,-10.69876
81935-040,-25.55228
81070-001,-25.47503
71215-720,-15.82715
01451-001,-23.57312
88801-530,-28.67508
23545-003,-22.96346
25635-530,-22.52899
91751-000,-30.12359
21011-050,-22.81624
31744-007,-19.82139
09350-000,-23.67833
38300-082,-18.97424
08685-000,-23.52947
04635-001,-23.63863
08750-560,-23.54457
04004-041,-23.57415
02333-001,-23.47685
03322-002,-23.5482
04902-005,-23.67572
08380-330,-23.59475
14026-565,-21.21714
01333-011,-23.5683
08032-000,-23.51802
03635-000,-23.52233
05789-000,-23.64522
01131-000,-23.52406
29050-662,-20.3118
69057-002,-3.10609
66055-002,-1.44037
66123-020,-1.41305
38402-228,-18.88358
50110-900,-8.04327
79063-000,-20.52148
16010-060,-21.204
78550-029,-11.86171
12900-290,-22.96791
58303-355,-7.14686
06286-010,-23.50736
13500-401,-22.49865
80530-908,-25.41702
13208-010,-23.18632
30110-051,-19.93447
40015-001,-12.97204
04543-000,-23.58972
80020-310,-25.42921
74230-010,-16.72053
88330-040,-26.98683
90470-340,-30.03488
20020-100,-22.90642
13024-410,-22.88888
70340-907,-15.79785
65045-060,-2.56756
12246-000,-23.21559
30380-010,-19.93792
14020-260,-21.197
80250-205,-25.44756
70630-902,-15.76906
69909-700,-9.95746
97010-001,-29.68641
96412-640,-31.3267
85801-060,-24.9601
79100-400,-20.45665
64001-020,-5.08843
98801-660,-28.29982
79823-150,-22.20978
49065-770,-10.90299
92200-630,-29.95318
76801-218,-8.75744
84025-902,-25.09259
97542-311,-29.78245
98025-110,-28.63602
68508-265,-5.39196
36035-780,-21.75157
97500-511,-29.75192
78043-400,-15.59263
57052-050,-9.63732
68906-900,0.03658
79302-030,-19.00176
74675-710,-16.62114
29100-901,-20.32909
50060-080,-8.05925
13643-000,-21.98866
13070-115,-22.87488
12228-615,-23.20546
12086-000,-23.04449
12510-020,-22.78911
88075-100,-27.59476
59015-140,-5.80661
69053-355,-3.10857
60411-205,-3.75276
04007-003,-23.58014
30180-060,-19.91925
82515-000,-25.40311
66050-400,-1.43663
20221-260,-22.90359
77017-136,-10.22007
69308-515,2.79172
41830-540,-12.99915
27534-970,-22.46438
71926-000,-15.84225
71615-600,-15.84749
70052-900,-15.78793
24048-900,-22.88378
24020-094,-22.89532
21616-120,-22.86468
22290-270,-22.95505
21941-395,-22.81991
21911-016,-22.78407
04538-132,-23.58415
01010-901,-23.54551
04530-000,-23.58141
04578-000,-23.55536
37026-653,-21.57454
78049-080,-15.56424
78705-094,-16.46318
75901-551,-17.79729
16018-180,-21.22618
77015-030,-10.18953
85035-310,-25.37807
91010-003,-30.01037
84060-010,-25.1084
79004-390,-20.45512
91060-900,-30.01032
04543-011,-23.58972
22410-906,-22.98438
01310-930,-23.5579
04534-004,-23.58393
04530-001,-23.58141
70610-460,-16.00727
31260-340,-19.86125
03324-002,-23.55088
41820-770,-12.97999
74805-480,-16.70253
04583-110,-23.61624
04543-907,-23.59129
04711-130,-23.62307
04547-004,-23.59499
06460-120,-23.49754
90020-023,-30.03564
68900-100,0.03657
04543-121,-23.58885
04344-902,-23.6328
69058-795,-3.07898
04576-010,-23.62972
29050-914,-20.31597
01310-923,-23.55985
01418-000,-23.55919
13024-411,-22.88888
01415-000,-23.55492
20040-004,-22.91195
30110-927,-19.94003
90550-143,-30.01485
70316-102,-15.79503
20011-001,-22.90526
01014-900,-23.54558
04551-010,-23.59486
80420-063,-25.4389
04703-002,-23.64199
04710-090,-23.6237
09530-401,-23.61911
04534-000,-23.58393
22440-034,-22.98532
59025-600,-5.79084
04548-040,-23.59675
01418-002,-23.55919
20050-002,-22.90406
87030-008,-23.4089
18047-400,-23.51932
04542-000,-23.5878
81070-000,-25.47503
05693-000,-23.63044
11010-141,-23.93255
36700-080,-21.53367
01216-012,-23.53101
68371-140,-3.20729
69301-380,2.82147
78005-370,-15.59628
65900-120,-5.5298
68900-010,0.03262
69057-070,-3.11229
68508-970,-5.33824
69151-020,-2.62634
76804-123,-8.76202
69908-040,-10.00522
68005-530,-2.41937
65071-810,-2.49222
65600-060,-4.86176
68625-050,-2.99253
66085-000,-1.42202
69005-140,-3.13468
76963-761,-11.43698
68456-000,-1.71895
68180-610,-4.26389
78700-050,-16.47259
77804-010,-7.18799
77001-014,-10.18456
66055-045,-1.44255
69900-448,-9.96985
77020-066,-10.19141
69065-050,-3.12307
68590-970,-4.44696
76847-970,-8.75411
68555-011,-7.10662
68633-970,-4.29558
68501-660,-5.36932
76890-970,-10.44628
77475-970,-12.92368
69928-970,-10.33253
69552-225,-3.34719
09750-902,-23.69561
13010-050,-22.90442
13092-902,-22.89348
03306-010,-23.54225
60811-340,-3.77669
14026-900,-21.20956
89201-908,-26.30315
12242-970,-23.20646
30180-915,-19.92784
71219-900,-15.77829
68743-000,-1.27579
68005-290,-2.41849
68625-020,-3.0078
68507-560,-5.34327
66050-000,-1.44029
67013-000,-1.38746
66023-130,-1.46712
66035-145,-1.45222
66015-160,-1.45552
68553-052,-8.03114
68371-278,-3.20544
68555-101,-7.10393
67033-000,-1.36764
67130-820,-1.37041
66080-180,-1.42818
66055-171,-1.44316
68501-570,-5.37102
68798-970,-1.22642
68644-970,-1.518
68738-970,-1.30998
66910-450,-1.16389
68180-420,-4.26119
68513-744,-5.34804
68746-012,-1.30847
01317-002,-23.56433
90020-140,-30.02869
38184-200,-19.60154
02010-200,-23.48579
22250-906,-22.94463
30494-270,-19.96487
83707-000,-25.53184
88160-580,-27.52864
50060-004,-8.0594
60811-900,-3.75764
52060-615,-8.03691
60175-055,-3.7395
51110-160,-8.0867
01419-001,-23.55919
01310-917,-23.56215
99060-030,-28.27821
59080-900,-5.85581
51020-350,-8.11774
49010-190,-10.91442
60025-100,-3.729
55295-080,-8.88915
63500-063,-6.35991
45200-250,-11.66215
63010-010,-7.20432
57020-330,-9.6611
59600-115,-5.19416
39400-023,-16.72066
59020-505,-5.79239
56304-907,-9.37084
64000-090,-5.09071
45600-903,-14.79313
65020-907,-2.53072
58700-004,-7.02497
64800-060,-7.07909
52020-000,-8.04831
57600-030,-9.4066
64600-002,-7.0797
47800-358,-12.14501
65600-270,-4.8912
55004-180,-8.28426
56903-914,-7.98733
53401-250,-7.94168
63100-045,-7.23058
44571-355,-12.96683
30140-120,-19.93778
63900-153,-4.97081
48903-902,-9.4107
42800-010,-12.69888
45652-065,-14.79238
48602-490,-9.40166
45985-158,-17.53611
60325-003,-3.73193
59056-200,-5.82343
61932-005,-3.85468
41830-001,-13.00652
51020-031,-8.12629
65075-440,-2.50828
64051-005,-5.08126
29702-030,-19.53894
39803-013,-17.86817
29900-022,-19.40139
59140-020,-5.91077
61600-090,-3.73258
29930-440,-18.72144
58052-200,-7.15691
58300-230,-7.1242
57083-048,-9.55943
54762-303,-8.02
55815-000,-7.84544
59082-095,-5.85715
56506-100,-8.41989
54730-000,-7.99129
55194-142,-7.95499
52060-410,-8.03898
55642-210,-8.19749
60743-762,-3.80306
53625-015,-7.87022
55150-160,-8.33771
60720-015,-3.77708
54510-360,-8.28262
43805-220,-12.6686
58100-683,-6.97075
04538-080,-23.58702
79826-070,-22.22806
90010-230,-30.03043
95086-200,-29.18405
70711-900,-15.78914
22250-145,-22.94463
80240-031,-25.45175
89036-239,-26.91456
04552-040,-23.59483
88102-700,-27.59585
20011-020,-22.90391
90240-040,-29.99841
01138-000,-23.52201
01044-000,-23.54614
01418-100,-23.55919
05477-000,-23.56887
60192-105,-3.74287
59020-095,-5.79257
59082-400,-5.85715
59064-900,-5.84014
01419-904,-23.5616
01311-200,-23.56479
04551-080,-23.59428
66040-100,-1.45646
01311-902,-23.57083
04078-000,-23.56317
05501-050,-23.57189
95700-834,-29.17445
06454-010,-23.49545
05317-020,-23.06873
30160-920,-19.92035
05676-120,-23.59237
13054-709,-23.00291
01311-000,-23.56479
22775-003,-22.9876
04545-042,-23.5957
01419-101,-23.55919
13465-019,-23.53054
09810-902,-23.71167
95041-410,-29.14916
80250-080,-25.4412
80050-152,-25.43164
90480-001,-30.02288
49075-540,-10.91527
49010-210,-10.91442
49040-240,-10.95635
49260-970,-10.37132
49060-640,-10.9031
49037-550,-10.9878
49087-580,-10.89263
49020-120,-10.93478
49025-000,-10.9337
49044-093,-11.00063
49055-260,-10.90847
04578-901,-23.60213
22470-060,-22.97321
90430-181,-30.03328
01455-000,-23.58058
90570-020,-30.02262
20011-901,-22.90427
40015-010,-12.97145
01405-001,-23.5659
01123-001,-23.52945
88104-800,-27.61864
88705-002,-28.48032
88801-505,-28.67816
88900-003,-28.93667
89010-902,-26.91888
90020-022,-30.03564
88015-120,-27.59231
30160-912,-19.91995
88075-001,-27.58994
29060-300,-20.2845
13416-145,-22.71353
24355-090,-22.93866
79100-401,-20.45665
30180-100,-19.92569
30130-000,-19.92249
01451-000,-23.57312
38400-696,-18.89672
20010-000,-22.90124
01451-905,-23.57576
22290-160,-22.95693
60170-240,-3.73158
20040-010,-22.90288
02075-030,-23.50302
09010-020,-23.65727
90520-002,-30.02201
30494-310,-19.96191
01435-901,-23.57819
93510-001,-29.68561
60060-090,-3.72837
06455-931,-23.50278
76801-101,-8.76358
78125-044,-15.65219
60055-110,-3.72813
21941-570,-22.81352
33500-900,-19.64405
41602-065,-12.91423
05425-020,-23.56621
93410-038,-29.69604
05425-000,-23.56657
04552-020,-23.59336
01311-300,-23.56479
83203-450,-25.51359
