,0
88730-000,-28.3223971
88735-000,-28.3413028
88745-000,-28.4412408
88750-000,-28.2303185
88770-000,-28.2560023
88780-000,-28.1853357
88790-000,-28.4876062
88820-000,-28.7776117
88830-000,-28.6468138
88840-000,-28.4971175
88845-000,-28.6000515
88850-000,-28.7883606
88860-000,-28.5943692
88865-000,-28.701244
88870-000,-28.3031653
88880-000,-28.3856475
88900-000,-28.9434179
88920-000,-28.8564935
88930-000,-28.9004822
88950-000,-28.9953859
88960-000,-29.0798389
88970-000,-29.2015998
88990-000,-29.1974072
89107-000,-26.7287899
89108-000,-26.6195818
89110-000,-26.9265749
89115-000,-26.7080923
89120-000,-26.7958795
89121-000,-26.5910803
89130-000,-27.0032601
89136-000,-26.9020245
89138-000,-26.9691984
89140-000,-27.01139
89150-000,-27.0675686
89160-000,-29.9350552
89170-000,-27.2178354
89172-000,-27.2833545
89176-000,-27.3117605
89180-000,-27.1488246
89182-000,-27.1926298
89186-000,-27.3380763
89190-000,-27.0770637
89196-000,-26.9694006
89198-000,-26.9197962
89240-000,-26.2616884
89245-000,-26.445093
89248-000,-26.0564326
89249-000,-26.0799326
89270-000,-26.4888039
89275-000,-26.3749827
89278-000,-26.4334179
89295-000,-26.424537
89300-000,-26.1806146
89340-000,-26.4438016
89370-000,-26.5134436
89400-000,-26.3502359
89440-000,-26.4011343
89460-000,-26.1887084
89480-000,-26.4635693
89490-000,-26.1465016
89500-000,-26.7924142
89520-000,-27.3226376
89540-000,-26.8984311
89560-000,-27.0258167
89580-000,-27.0617977
89590-000,-26.9215702
89600-000,-27.1356323
89610-000,-27.2006894
89620-000,-27.4369394
89642-000,-27.1448357
89650-000,-26.9755301
89654-000,-26.7770527
89665-000,-27.4279884
89670-000,-27.0565963
89677-000,-27.1498874
89683-000,-26.8573894
89694-000,-26.830328
89700-000,-27.2040882
89750-000,-27.3500829
89760-000,-27.2514083
89770-000,-27.1511569
89780-000,-27.0174001
89790-000,-27.0443058
89820-000,-26.8565866
89825-000,-26.963147
89830-000,-26.5627982
89835-000,-26.5204192
89838-000,-26.4454294
89840-000,-26.8950996
89850-000,-26.7338996
89865-000,-26.9004406
89868-000,-26.8787543
89870-000,-26.8526671
89872-000,-26.784557
89874-000,-26.755959
89880-000,-27.1492411
89885-000,-27.0272704
89887-000,-27.0932707
89890-000,-26.877365
89893-000,-27.0767848
89895-000,-26.9973053
89896-000,-27.11393
89898-000,-26.9791951
89899-000,-27.0086816
89900-000,-26.7247025
89910-000,-26.8464426
89920-000,-26.5751016
89930-000,-26.4810729
89950-000,-26.3312628
89970-000,-26.5515834
89980-000,-26.4458002
89985-000,-26.3893395
89990-000,-26.5438931
90000-000,-30.0758479
90035-037,34.050751
90060-000,34.06
92480-000,-29.8325192
92500-000,-30.1751015
92850-000,-30.4706687
92900-000,-30.2993684
92990-000,-30.0742555
93101-000,34.420334
93180-000,-29.7127463
93600-000,-29.6456314
93700-000,-29.6670878
93800-000,-29.62206459999999
93890-000,-29.5832975
93900-000,-29.5795648
93950-000,-29.5898407
93995-000,-29.4876112
94380-000,-29.9045496
94760-000,-30.1380187
95100-000,-29.2033702
95125-000,-29.1256795
95150-000,-29.38033759999999
95175-000,-29.4598215
95180-000,-29.2056205
95185-000,-29.320972
95190-000,-28.9481925
95200-000,-28.3276327
95240-000,-28.7309327
95250-000,-28.88871
95255-000,-28.7530656
95260-000,-28.9833707
95270-000,-29.0303854
95275-000,-28.9943704
95280-000,-28.6110473
95290-000,-28.6279828
95300-000,-28.1821542
95305-000,-28.3686222
95320-000,-28.77752169999999
95330-000,-28.9737835
95334-000,-28.86159169999999
95335-000,-29.00350439999999
95340-000,-28.7404919
95350-000,-28.6408283
95360-000,-28.5959271
95365-000,-28.5026375
95370-000,-27.7309155
95380-000,-28.0427291
95400-000,-29.1553349
95480-000,-28.9809591
95500-000,-29.8821936
95515-000,-29.7937214
95520-000,-29.9194588
95530-000,-29.6087417
95535-000,-29.6153691
95540-000,-30.3428788
95552-000,-30.1156267
95555-000,-29.6633775
95560-000,-29.3313599
95580-000,-29.4934209
95585-000,-29.5234257
95588-000,-29.8153446
95590-000,-30.023866
95595-000,-30.1162926
95599-000,-30.1997963
95600-000,-29.6557164
95625-000,-29.92710959999999
95630-000,-29.6603911
95650-000,-29.5664864
95660-000,-29.4748683
95670-000,-29.4009562
95680-000,-29.357495
95690-000,-29.6216078
95695-000,-29.6165703
95700-000,-29.1443506
95720-000,-29.237483
95730-000,-29.38094139999999
95735-000,-29.2831866
95745-000,-29.7168644
95750-000,-29.4597347
95755-000,-29.529936
95760-000,-29.5980378
95765-000,-29.4417664
95770-000,-29.446115
95775-000,-29.4767114
95778-000,-29.36560189999999
95780-000,-29.7208299
95783-000,-29.6071874
95785-000,-29.5482087
95793-000,-29.5519181
95795-000,-29.3765062
95800-000,-29.5957202
95820-000,-29.8769648
95833-000,-29.8173846
95840-000,-29.8407155
95860-000,-29.7569364
95865-000,-29.5706228
95870-000,-29.6276759
95875-000,-29.5991663
95880-000,-29.5091808
95885-000,-29.35436319999999
95890-000,-29.4799379
95900-000,-29.4763116
95915-000,-29.4550073
95920-000,-29.3078364
95925-000,-29.21438139999999
95930-000,-29.5122235
95940-000,-29.3652193
95945-000,-29.14666519999999
95950-000,-29.2216788
95960-000,-29.2323752
95970-000,-29.1511247
95975-000,-29.02525309999999
95980-000,-28.9832106
95985-000,-28.7074208
95990-000,-28.9394101
95995-000,-28.8545345
96160-000,-31.8369181
96170-000,-31.221026
96180-000,-30.8588513
96190-000,-30.5932508
96195-000,-31.0351683
96225-000,-31.7424374
96230-000,-33.0995133
96255-000,-33.6622487
96270-000,-30.927439
96290-000,-31.3034421
96300-000,-32.3385963
96310-000,-32.0242162
96330-000,-32.1641404
96360-000,-31.9537642
96395-000,-31.6893982
96445-000,-31.6194564
96450-000,-30.9884169
96460-000,-31.4017751
96470-000,-31.4183175
96490-000,-31.2787835
96495-000,-31.5036813
96530-000,-29.7042995
96535-000,-29.6625588
96540-000,-29.6261548
96545-000,-29.742239
96570-000,-30.5997591
96590-000,-30.858165
96600-000,-31.2634559
96610-000,-30.6332791
96635-000,-30.8207901
96640-000,-29.9437136
96685-000,-29.7413681
96690-000,-30.2853828
96700-000,-30.2706492
96735-000,-30.3988571
96740-000,-30.200417
96745-000,-30.0102605
96750-000,-30.1939279
96755-000,-30.0919729
96760-000,-30.6737204
96765-000,-30.6272649
96770-000,-30.5927535
96790-000,-30.4099037
96875-000,-29.2981888
96878-000,-29.5648336
96880-000,-29.7213651
96890-000,-29.4035691
96900-000,-29.3972202
96908-000,-29.4354322
96910-000,-29.3296182
96925-000,-29.4386896
96930-000,-29.7132471
96950-000,-29.2512227
96990-000,-29.2124829
97180-000,-29.83439499999999
97190-000,-29.4844248
97195-000,-29.6163678
97200-000,-29.8244821
97210-000,-30.0157647
97220-000,-29.5613969
97250-000,-29.42812039999999
97280-000,-29.5541879
97300-000,-30.2915042
97340-000,-30.2032499
97385-000,-30.3663105
97390-000,-30.7673707
97400-000,-29.5928528
97410-000,-29.5257272
97420-000,-29.7004262
97450-000,-29.9426675
97560-000,-30.2858551
97590-000,-30.2924899
97610-000,-29.4827371
97640-000,-29.4236229
97645-000,-29.0365092
97650-000,-29.2429935
97670-000,-28.7622002
97685-000,-28.7745974
97690-000,-28.2785679
97700-000,-29.1051592
97760-000,-29.4848659
97770-000,-29.3896761
97800-000,-28.4262462
97850-000,-28.6968106
97870-000,-28.445228
97880-000,-28.2162577
97900-000,-28.1437464
97930-000,-28.3215197
97950-000,-28.1456542
97970-000,-28.083276
97980-000,-27.9758926
98120-000,-28.8530424
98125-000,-28.8923436
98130-000,-29.2155191
98140-000,-29.2971002
98150-000,-29.2936875
98170-000,-29.0282919
98175-000,-29.2970681
98180-000,-28.7586442
98200-000,-28.6243553
98240-000,-28.4102701
98250-000,-28.383166
98270-000,-28.4505352
98280-000,-28.3431385
98290-000,-28.1818047
98300-000,-27.9536662
98340-000,-27.6317493
98360-000,-27.4635975
98380-000,-27.495874
98390-000,-27.5352749
98400-000,-27.3341176
98430-000,-27.3184325
98435-000,-27.2369659
98440-000,-27.2662645
98450-000,-27.1722579
98460-000,-27.2543778
98465-000,-27.3692613
98470-000,-27.322948
98480-000,-27.2018775
98500-000,-27.3566542
98528-000,-27.2468398
98540-000,-27.4990578
98550-000,-27.5745947
98570-000,-27.6674448
98580-000,-27.7901779
98590-000,-27.8974539
98600-000,-27.422335
98640-000,-27.486973
98670-000,-27.5571934
98680-000,-27.3648452
98690-000,-27.7196459
98700-000,-28.3417931
98740-000,-28.5433942
98750-000,-28.2214629
98760-000,-27.9768277
98770-000,-28.1652644
98855-000,-28.4869576
98860-000,-28.5422342
98865-000,-28.6475696
98870-000,-28.0001599
98900-000,-27.8783682
98905-000,-27.8269241
98910-000,-27.7560637
98915-000,-27.9066381
98918-000,-27.6843261
98920-000,-27.5931867
98925-000,-27.5106069
98930-000,-27.6457622
98940-000,-27.7251292
98950-000,-27.6666794
98960-000,-27.8173075
98970-000,-27.9397796
98975-000,-27.937474
98980-000,-27.8531741
98995-000,-27.9450685
99140-000,-28.4068079
99150-000,-28.4304452
99155-000,-28.5483085
99170-000,-28.0051341
99190-000,-28.0337873
99200-000,-28.8361987
99220-000,-28.9666433
99250-000,-28.7171828
99260-000,-28.6120229
99270-000,-28.5310506
99300-000,-28.832995
99320-000,-28.6051974
99340-000,-29.2351426
99350-000,-28.5678136
99360-000,-29.1518805
99370-000,-29.0166199
99400-000,-28.8357289
99440-000,-29.0527633
99450-000,-28.6634525
99460-000,-28.4629851
99470-000,-28.4354702
99490-000,-28.6625502
99500-000,-28.3019709
99525-000,-28.3677789
99530-000,-28.1151537
99560-000,-27.9542078
99585-000,-27.9207387
99590-000,-27.8336362
99600-000,-27.3777483
99615-000,-27.5118051
99645-000,-27.5121441
99660-000,-27.7530924
99670-000,-27.7934026
99675-000,-27.6192049
99680-000,-27.739703
99690-000,-27.6052201
99700-000,-27.6849439
99725-000,-27.498056
99730-000,-27.7929655
99740-000,-27.5788434
99750-000,-27.3381959
99760-000,-27.338313
99770-000,-27.3916798
99790-000,-27.3512829
99800-000,-27.4903497
99810-000,-27.4311873
99820-000,-27.5903568
99830-000,-27.5911085
99835-000,-27.7373215
99838-000,-27.7898807
99840-000,-27.9473391
99850-000,-27.7215377
99855-000,-27.8148799
99860-000,-27.7997597
99870-000,-27.7722445
99880-000,-27.6008599
99890-000,-27.6287869
99900-000,-27.8444139
99920-000,-27.8188212
99930-000,-27.9252048
99940-000,-28.1194224
99950-000,-28.068927
99965-000,-28.2021854
99970-000,-28.3597057
99980-000,-28.4114183
